Lat,Lon,ssrd_lag1,ssrd_lag2,ssrd_lag3,swvl1_lag1,swvl1_lag2,swvl1_lag3,swvl2_lag1,swvl2_lag2,swvl2_lag3,t2m_lag1,t2m_lag2,t2m_lag3,tp_lag1,tp_lag2,tp_lag3,valid_time
55.20000000000019,22.700000000000074,18097188.0,56779350.0,122543840.0,0.40016428,0.38718566,0.36114305,0.39812025,0.38898164,0.3541555,276.73538,277.86124,283.84088,0.013340795,0.017399881,0.05400067,2025-12-01
55.20000000000019,22.800000000000075,18004474.0,56336790.0,122227960.0,0.40140405,0.38847962,0.36217082,0.39938864,0.390389,0.35570648,276.69528,277.81558,283.8085,0.013380075,0.017882276,0.05479475,2025-12-01
55.20000000000019,22.900000000000077,17912040.0,55891416.0,121911940.0,0.401872,0.388857,0.3627713,0.3999138,0.39098766,0.35642317,276.65237,277.77243,283.76233,0.013426075,0.01835659,0.055595897,2025-12-01
55.20000000000019,23.000000000000078,17839786.0,55409730.0,121589960.0,0.4005343,0.38595328,0.36067447,0.39892387,0.38927814,0.35338274,276.59525,277.7283,283.70108,0.013660895,0.018776765,0.05657552,2025-12-01
55.20000000000019,23.10000000000008,17775444.0,54913110.0,121265384.0,0.3985971,0.38236085,0.35908854,0.39749846,0.38722992,0.35075182,276.54056,277.68494,283.62787,0.0139685515,0.019173665,0.057619832,2025-12-01
55.20000000000019,23.20000000000008,17720852.0,54396784.0,120937704.0,0.39890924,0.38210857,0.35852298,0.39788628,0.3869156,0.3500829,276.48782,277.6464,283.5556,0.014364624,0.019535055,0.058743484,2025-12-01
55.20000000000019,23.300000000000082,17646612.0,53830376.0,120608536.0,0.39969698,0.3826106,0.36130303,0.39886412,0.38754934,0.3536697,276.43216,277.5999,283.47647,0.014562497,0.019821255,0.05973111,2025-12-01
55.20000000000019,23.400000000000084,17590166.0,53318710.0,120288400.0,0.40014204,0.38185322,0.3646683,0.3993753,0.38678437,0.35953596,276.3735,277.54913,283.38254,0.014892438,0.020152358,0.06080295,2025-12-01
55.20000000000019,23.500000000000085,17566956.0,52937176.0,120066080.0,0.40093485,0.38260242,0.36609378,0.40013885,0.38728282,0.36190745,276.34354,277.5257,283.3346,0.014939377,0.02028793,0.06159015,2025-12-01
55.20000000000019,23.600000000000087,17575792.0,52709990.0,119792300.0,0.4058062,0.3902898,0.37533224,0.40457407,0.39350992,0.3721594,276.3638,277.55408,283.3448,0.0147643555,0.020271985,0.062251873,2025-12-01
55.20000000000019,23.700000000000088,17584378.0,52482656.0,119518510.0,0.4064528,0.39106447,0.37616852,0.4051374,0.39404398,0.3728431,276.38464,277.58798,283.3748,0.014588581,0.020254103,0.062908985,2025-12-01
