Lat,Lon,ssrd_lag1,ssrd_lag2,ssrd_lag3,swvl1_lag1,swvl1_lag2,swvl1_lag3,swvl2_lag1,swvl2_lag2,swvl2_lag3,t2m_lag1,t2m_lag2,t2m_lag3,tp_lag1,tp_lag2,tp_lag3,Month
57.0,16.1,21590340.0,50893464.0,118386216.0,0.24713502824306488,0.2412775605916977,0.22951187193393707,0.2500641942024231,0.23873189091682434,0.21777048707008362,278.38592529296875,278.8084411621094,284.4295349121094,0.012515976093709469,0.012737643904983997,0.0237874872982502,2025-12-01
57.0,16.2,21883570.0,51615048.0,119612120.0,0.2451808601617813,0.2399246245622635,0.2255992293357849,0.24727919697761536,0.2355804443359375,0.21240627765655518,278.4964904785156,278.9650573730469,284.4918518066406,0.013606539927423,0.013290953822433949,0.02423464134335518,2025-12-01
57.0,16.3,22222480.0,52293032.0,120883920.0,0.2440616935491562,0.24108734726905823,0.22365841269493103,0.24555601179599762,0.23526205122470856,0.20982016623020172,278.6245422363281,279.15460205078125,284.56341552734375,0.015422267839312553,0.014598769135773182,0.02555205300450325,2025-12-01
57.0,16.4,22296910.0,52579360.0,121368728.0,0.2425326704978943,0.24025776982307434,0.22005537152290344,0.2435818314552307,0.23358459770679474,0.20587600767612457,278.67584228515625,279.2183837890625,284.6136169433594,0.015837082639336586,0.014760908670723438,0.025561485439538956,2025-12-01
57.0,18.2,23398510.0,54854240.0,125073384.0,0.2433955818414688,0.24169616401195526,0.21914181113243103,0.24332191050052643,0.23862965404987335,0.20982114970684052,279.2934265136719,280.65765380859375,284.3546142578125,0.0236385315656662,0.022684311494231224,0.029441092163324356,2025-12-01
57.0,18.3,23255492.0,54756592.0,124982072.0,0.24104782938957214,0.23947855830192566,0.21508000791072845,0.2402217537164688,0.23574624955654144,0.2053685337305069,279.2665100097656,280.6355895996094,284.383544921875,0.023110082373023033,0.02179407887160778,0.028598349541425705,2025-12-01
57.0,21.4,21971820.0,49563904.0,123532664.0,0.3757539987564087,0.3687545657157898,0.3504313826560974,0.3760986328125,0.3651224672794342,0.3391265869140625,277.75531005859375,279.3756103515625,283.9827575683594,0.016467437148094177,0.01811857894062996,0.03473825752735138,2025-12-01
57.0,21.5,21863788.0,49415952.0,123359736.0,0.376404345035553,0.3693583309650421,0.3531479239463806,0.377044141292572,0.36650899052619934,0.34249386191368103,277.700439453125,279.3099365234375,283.9221496582031,0.01602461189031601,0.016760099679231644,0.03401380777359009,2025-12-01
57.0,21.6,21785156.0,49281296.0,123467096.0,0.3775813579559326,0.37076976895332336,0.35799482464790344,0.3789246678352356,0.36951497197151184,0.3493470251560211,277.5392761230469,279.0931396484375,283.7710876464844,0.015224247239530087,0.014931093901395798,0.033366378396749496,2025-12-01
57.0,21.7,21724188.0,49163824.0,123582656.0,0.37735089659690857,0.3700459897518158,0.35792097449302673,0.37865790724754333,0.3689737915992737,0.34958770871162415,277.4150085449219,278.9307556152344,283.6797790527344,0.014877631328999996,0.014037113636732101,0.03331030532717705,2025-12-01
57.0,21.8,21664266.0,49043920.0,123693264.0,0.37749138474464417,0.3697972595691681,0.3583256006240845,0.378845751285553,0.36900684237480164,0.35030242800712585,277.3050842285156,278.7869567871094,283.620361328125,0.01452690176665783,0.013166231103241444,0.0332147441804409,2025-12-01
57.0,21.9,21622664.0,48916424.0,123801480.0,0.37787970900535583,0.36995595693588257,0.35820597410202026,0.37933245301246643,0.3693801760673523,0.3506149649620056,277.20953369140625,278.6558837890625,283.6297607421875,0.014140991494059563,0.012544346041977406,0.03281636908650398,2025-12-01
57.0,22.0,21593028.0,48805056.0,123961592.0,0.3781375288963318,0.3701217770576477,0.3580174744129181,0.3796592056751251,0.3697509765625,0.35088273882865906,277.13409423828125,278.5482177734375,283.6658020019531,0.013756921514868736,0.012075883336365223,0.03245364502072334,2025-12-01
57.0,22.1,21602096.0,48760992.0,124299808.0,0.37694627046585083,0.36869508028030396,0.35659101605415344,0.3783058822154999,0.3685109317302704,0.3500198721885681,277.05859375,278.4656677246094,283.64508056640625,0.013470141217112541,0.012058590538799763,0.03244664892554283,2025-12-01
57.0,22.2,21629858.0,48752288.0,124738048.0,0.3739660978317261,0.36505839228630066,0.35224273800849915,0.3746437728404999,0.36439159512519836,0.34539055824279785,276.98040771484375,278.3941650390625,283.5939636230469,0.013217238709330559,0.012258482165634632,0.03263535723090172,2025-12-01
57.0,22.3,21642062.0,48722688.0,125076416.0,0.3746827244758606,0.36569416522979736,0.3523279130458832,0.3754251301288605,0.3652455508708954,0.3453516662120819,276.874267578125,278.2906494140625,283.5179748535156,0.013066945597529411,0.012224514968693256,0.032837875187397,2025-12-01
57.0,22.4,21641944.0,48676772.0,125335968.0,0.37823644280433655,0.3695968687534332,0.3566461503505707,0.3798738718032837,0.3703750669956207,0.3504958748817444,276.755859375,278.17431640625,283.4315490722656,0.012993304058909416,0.012010951526463032,0.03305651992559433,2025-12-01
57.0,22.5,21651058.0,48645436.0,125625384.0,0.37926140427589417,0.37018176913261414,0.3556341230869293,0.3810061812400818,0.3709879517555237,0.3490256071090698,276.6806335449219,278.1085510253906,283.4046936035156,0.012851094827055931,0.011957754381000996,0.03345511853694916,2025-12-01
57.0,22.6,21665756.0,48622304.0,125932024.0,0.3792629837989807,0.3697977662086487,0.35331085324287415,0.3808572590351105,0.3702687621116638,0.34589508175849915,276.625,278.0618896484375,283.39520263671875,0.012673242017626762,0.011997831054031849,0.033956609666347504,2025-12-01
57.0,22.7,21689240.0,48611928.0,126264424.0,0.3794576823711395,0.3708969056606293,0.35518622398376465,0.38123926520347595,0.37173765897750854,0.34780341386795044,276.6134033203125,278.0556335449219,283.4201354980469,0.012435978278517723,0.012176517397165298,0.034620366990566254,2025-12-01
57.0,22.8,21705136.0,48596288.0,126633664.0,0.3795371353626251,0.37158000469207764,0.3563109338283539,0.3814060688018799,0.37247976660728455,0.34845808148384094,276.6117858886719,278.0592041015625,283.4507751464844,0.012192649766802788,0.012304914183914661,0.03519172966480255,2025-12-01
57.0,22.9,21712358.0,48574104.0,127036736.0,0.37970656156539917,0.37212830781936646,0.35688289999961853,0.38175123929977417,0.3732096254825592,0.3489084541797638,276.59185791015625,278.0418395996094,283.43414306640625,0.01194637082517147,0.012376335449516773,0.03565676510334015,2025-12-01
57.0,23.0,21707920.0,48544696.0,127491616.0,0.3803253173828125,0.3730631470680237,0.35816216468811035,0.38261309266090393,0.3743423521518707,0.35021135210990906,276.59881591796875,278.0478210449219,283.4214782714844,0.012133745476603508,0.012828161008656025,0.03640342503786087,2025-12-01
57.0,23.1,21692860.0,48504480.0,127915400.0,0.3828340768814087,0.3765721619129181,0.3627924621105194,0.38562852144241333,0.3786519467830658,0.35654276609420776,276.6295166015625,278.0804443359375,283.385498046875,0.013959472998976707,0.01499223429709673,0.03864729776978493,2025-12-01
57.0,23.2,21677372.0,48465472.0,128343864.0,0.38603314757347107,0.38121846318244934,0.36978691816329956,0.3894926905632019,0.38466694951057434,0.36655500531196594,276.67694091796875,278.13238525390625,283.3766174316406,0.016108384355902672,0.017506133764982224,0.04120376333594322,2025-12-01
57.0,23.3,21636110.0,48349712.0,128341552.0,0.38610365986824036,0.3817403018474579,0.3722681701183319,0.38960108160972595,0.38545989990234375,0.3705710172653198,276.7256774902344,278.20245361328125,283.4377136230469,0.016265032812952995,0.01763097569346428,0.041401226073503494,2025-12-01
57.0,23.4,21635536.0,48295028.0,128241168.0,0.3852486312389374,0.3807535767555237,0.37175774574279785,0.38857346773147583,0.3842880129814148,0.37010684609413147,276.7237243652344,278.2235412597656,283.4980773925781,0.01564902625977993,0.016699638217687607,0.04136690869927406,2025-12-01
57.0,23.5,21571210.0,48170256.0,128245064.0,0.38481244444847107,0.3799585998058319,0.36845889687538147,0.3879826068878174,0.3829203248023987,0.3658294677734375,276.7747802734375,278.3087463378906,283.59637451171875,0.01601557992398739,0.017231736332178116,0.042216707020998,2025-12-01
57.0,23.6,21571210.0,48170256.0,128245064.0,0.38481244444847107,0.3799585998058319,0.36845889687538147,0.3879826068878174,0.3829203248023987,0.3658294677734375,276.7747802734375,278.3087463378906,283.59637451171875,0.01601557992398739,0.017231736332178116,0.042216707020998,2025-12-01
57.0,23.9,21390648.0,48204572.0,128469696.0,0.38755902647972107,0.3852645754814148,0.37285786867141724,0.3910769820213318,0.3886876404285431,0.3706640303134918,276.582763671875,278.1681213378906,283.4609680175781,0.018352454528212547,0.021638331934809685,0.049446623772382736,2025-12-01
57.0,24.0,21245914.0,48011596.0,127989040.0,0.32895001769065857,0.3261672854423523,0.31536421179771423,0.3321075439453125,0.32949575781822205,0.3122066259384155,276.4786376953125,278.0819396972656,283.4391784667969,0.017378276214003563,0.020267125219106674,0.048177506774663925,2025-12-01
57.0,24.1,21036958.0,47720112.0,127493240.0,0.26065903902053833,0.256683349609375,0.24615871906280518,0.26325303316116333,0.25930023193359375,0.24120305478572845,276.3643493652344,277.9884338378906,283.4068603515625,0.016819952055811882,0.01931154541671276,0.04689924791455269,2025-12-01
57.0,24.2,20841986.0,47518104.0,126806328.0,0.30688318610191345,0.30124714970588684,0.2888813614845276,0.30926671624183655,0.3032821714878082,0.2842446565628052,276.30609130859375,277.9454040527344,283.3507080078125,0.017712747678160667,0.020310400053858757,0.046067241579294205,2025-12-01
57.0,24.3,20598802.0,47273780.0,125749008.0,0.3748716115951538,0.3680430054664612,0.35652849078178406,0.37733879685401917,0.37052562832832336,0.3540796935558319,276.20184326171875,277.8648681640625,283.2764892578125,0.017893848940730095,0.020422792062163353,0.04425126686692238,2025-12-01
57.0,24.4,20356990.0,47042096.0,124701600.0,0.390105664730072,0.38173115253448486,0.3725261092185974,0.392564982175827,0.3844492733478546,0.37148407101631165,276.096435546875,277.7724304199219,283.1816101074219,0.018462253734469414,0.021039938554167747,0.042737480252981186,2025-12-01
57.0,24.5,20117032.0,46818336.0,123675136.0,0.39103594422340393,0.38105469942092896,0.37290167808532715,0.3933442234992981,0.38362935185432434,0.3722086250782013,275.99273681640625,277.6771240234375,283.0753173828125,0.019238406792283058,0.021890422329306602,0.04135667160153389,2025-12-01
57.1,12.4,20814684.0,44956676.0,111740816.0,0.26673099398612976,0.2640329897403717,0.2458939105272293,0.27050095796585083,0.26766306161880493,0.24604158103466034,278.7178039550781,279.4601745605469,284.6056823730469,0.031936272978782654,0.029899775981903076,0.05507546290755272,2025-12-01
57.1,12.5,20558864.0,44546576.0,110696576.0,0.26673153042793274,0.26475170254707336,0.2522135078907013,0.27039048075675964,0.26852062344551086,0.2529784142971039,278.54022216796875,279.2605285644531,284.5060119628906,0.03065289556980133,0.028258077800273895,0.052069131284952164,2025-12-01
57.1,12.6,20286558.0,44099168.0,109553352.0,0.26666995882987976,0.26538440585136414,0.25621968507766724,0.27028733491897583,0.2691899538040161,0.25754374265670776,278.35296630859375,279.06103515625,284.3887634277344,0.029333077371120453,0.02718549221754074,0.04969936981797218,2025-12-01
57.1,12.7,19924744.0,43506536.0,108256736.0,0.26587599515914917,0.26553648710250854,0.25617095828056335,0.26953229308128357,0.26929372549057007,0.25719180703163147,278.174560546875,278.8771057128906,284.237548828125,0.028058193624019623,0.026862718164920807,0.048587311059236526,2025-12-01
57.1,12.8,19539674.0,42888932.0,107004224.0,0.26497992873191833,0.2654708921909332,0.2557668387889862,0.268720418214798,0.2692159116268158,0.2564362585544586,278.0152282714844,278.7170104980469,284.1078186035156,0.026847317814826965,0.026223473250865936,0.047316502779722214,2025-12-01
57.1,12.9,19140450.0,42256000.0,105779432.0,0.26399335265159607,0.26523640751838684,0.25495073199272156,0.267896443605423,0.26898905634880066,0.25506591796875,277.8948669433594,278.6082458496094,284.0364990234375,0.025672048330307007,0.025388233363628387,0.04594602808356285,2025-12-01
57.1,13.0,18802618.0,41708760.0,104750800.0,0.263105183839798,0.2649032473564148,0.25411200523376465,0.26712825894355774,0.2686813473701477,0.2538023889064789,277.8088073730469,278.53173828125,283.9902038574219,0.024677127599716187,0.024513257667422295,0.04430272802710533,2025-12-01
57.1,13.1,18584128.0,41328528.0,104099512.0,0.26254114508628845,0.26444244384765625,0.25465935468673706,0.2665315866470337,0.2682896852493286,0.254486083984375,277.7807922363281,278.5109558105469,283.9808654785156,0.024030594155192375,0.02357145957648754,0.04214285686612129,2025-12-01
57.1,13.2,18376528.0,40965952.0,103404032.0,0.2619834244251251,0.26391246914863586,0.2543649971485138,0.26600226759910583,0.2678466737270355,0.25420650839805603,277.7432556152344,278.4784240722656,283.94830322265625,0.02336418442428112,0.022613417357206345,0.04003291204571724,2025-12-01
57.1,13.3,18198498.0,40643444.0,102884808.0,0.2613551616668701,0.2632237672805786,0.2531245946884155,0.26538506150245667,0.26726022362709045,0.25281745195388794,277.6911315917969,278.4247131347656,283.883544921875,0.02284417860209942,0.021648164838552475,0.0376993827521801,2025-12-01
57.1,13.4,17995270.0,40294112.0,102069896.0,0.26086321473121643,0.26265156269073486,0.25219085812568665,0.2649894058704376,0.2667078673839569,0.25169816613197327,277.6260681152344,278.35418701171875,283.7965393066406,0.02207348309457302,0.020689820870757103,0.03581610321998596,2025-12-01
57.1,13.5,17804636.0,39969048.0,101275192.0,0.2604159712791443,0.2621200680732727,0.25092291831970215,0.264726847410202,0.2661534547805786,0.25017571449279785,277.56329345703125,278.2586975097656,283.7109680175781,0.02121761254966259,0.01977669820189476,0.03415902704000473,2025-12-01
57.1,13.6,17719306.0,39804636.0,101125008.0,0.2601602375507355,0.2616872191429138,0.2510415315628052,0.2645716071128845,0.26571857929229736,0.25034406781196594,277.5452575683594,278.2158508300781,283.6855163574219,0.020498743280768394,0.019032616168260574,0.03265749663114548,2025-12-01
57.1,13.7,17691846.0,39720856.0,101171416.0,0.2595030665397644,0.26107534766197205,0.2499714493751526,0.2640054523944855,0.2650258243083954,0.24889299273490906,277.53643798828125,278.16180419921875,283.67486572265625,0.019750533625483513,0.01831413432955742,0.03146643191576004,2025-12-01
57.1,13.8,17670258.0,39642552.0,101158344.0,0.25853124260902405,0.25983989238739014,0.2457900494337082,0.26310044527053833,0.26346689462661743,0.24394668638706207,277.52398681640625,278.0694274902344,283.6659851074219,0.018945707008242607,0.017563607543706894,0.030429720878601074,2025-12-01
57.1,13.9,17655036.0,39569456.0,101084872.0,0.2574210464954376,0.258087158203125,0.2418985664844513,0.26193711161613464,0.2610677182674408,0.2385091483592987,277.5087585449219,278.00531005859375,283.6540222167969,0.0180821530520916,0.016782056540250778,0.029550589621067047,2025-12-01
57.1,14.0,17670920.0,39572336.0,101118560.0,0.2580319046974182,0.25851795077323914,0.2455281913280487,0.2625695466995239,0.2616170346736908,0.24292582273483276,277.47540283203125,277.9493103027344,283.6153869628906,0.017513837665319443,0.016375642269849777,0.028424523770809174,2025-12-01
57.1,14.1,17696486.0,39600296.0,101187776.0,0.2580808401107788,0.2590804994106293,0.2490396797657013,0.26282474398612976,0.2625895142555237,0.2476826310157776,277.4331970214844,277.92730712890625,283.5516357421875,0.01704847440123558,0.016096118837594986,0.027217429131269455,2025-12-01
57.1,14.2,17748576.0,39699840.0,101381336.0,0.2567480802536011,0.25731149315834045,0.24526633322238922,0.2615330219268799,0.26048532128334045,0.24283525347709656,277.3746643066406,277.8556823730469,283.4450988769531,0.016864601522684097,0.01613367721438408,0.025810513645410538,2025-12-01
57.1,14.3,17801100.0,39800552.0,101579360.0,0.2565670609474182,0.2566284239292145,0.24374045431613922,0.2613730728626251,0.2596379518508911,0.24119272828102112,277.3177490234375,277.75445556640625,283.3551940917969,0.01668791100382805,0.016176942735910416,0.024402465671300888,2025-12-01
57.1,14.4,17827210.0,39896984.0,102040800.0,0.2558846175670624,0.25448811054229736,0.24046719074249268,0.2604522705078125,0.25664111971855164,0.2366785854101181,277.2821350097656,277.6990051269531,283.2905578613281,0.01656850054860115,0.01571013405919075,0.023383233696222305,2025-12-01
57.1,14.5,17864832.0,40026772.0,102475232.0,0.2549764811992645,0.25208231806755066,0.23627988994121552,0.259259968996048,0.25319263339042664,0.23096983134746552,277.2503356933594,277.6485290527344,283.2363586425781,0.016421642154455185,0.015360977500677109,0.02241147682070732,2025-12-01
57.1,14.6,17950956.0,40389376.0,103054256.0,0.25493964552879333,0.2522526979446411,0.23738393187522888,0.2593041658401489,0.25357258319854736,0.23238347470760345,277.2471008300781,277.65667724609375,283.24298095703125,0.0161113478243351,0.014960993081331253,0.022120129317045212,2025-12-01
57.1,14.7,18046774.0,40792104.0,103628352.0,0.25524428486824036,0.2529917359352112,0.23970572650432587,0.2597924470901489,0.2548360228538513,0.2355351597070694,277.2424011230469,277.67535400390625,283.2501525878906,0.015754127874970436,0.014485854655504227,0.02182590588927269,2025-12-01
57.1,14.8,18167044.0,41304024.0,104173536.0,0.255645751953125,0.2530619204044342,0.24147672951221466,0.260314404964447,0.25522154569625854,0.23798641562461853,277.2516174316406,277.70184326171875,283.2753601074219,0.015233917161822319,0.013621275313198566,0.021343324333429337,2025-12-01
57.1,14.9,18295848.0,41844840.0,104730736.0,0.2556915283203125,0.2522542178630829,0.24176762998104095,0.26036861538887024,0.2544113099575043,0.23833440244197845,277.2528381347656,277.68975830078125,283.2821044921875,0.014694524928927422,0.012723472900688648,0.02087964490056038,2025-12-01
57.1,15.0,18442248.0,42415608.0,105370240.0,0.25544318556785583,0.25145161151885986,0.24130937457084656,0.260131299495697,0.25359293818473816,0.23760642111301422,277.24810791015625,277.6452941894531,283.2613830566406,0.014212957583367825,0.012064461596310139,0.020709235221147537,2025-12-01
57.1,15.1,18610662.0,43023976.0,106114184.0,0.25487491488456726,0.2504231631755829,0.24041502177715302,0.2595309615135193,0.2523956298828125,0.23621343076229095,277.24993896484375,277.61785888671875,283.2419128417969,0.01380742248147726,0.01171125192195177,0.02090233936905861,2025-12-01
57.1,15.2,18804090.0,43675860.0,106979816.0,0.2537862956523895,0.2487691193819046,0.23879069089889526,0.2583123445510864,0.25023651123046875,0.2336140275001526,277.2598876953125,277.6280212402344,283.221923828125,0.013493425212800503,0.011711438186466694,0.021517973393201828,2025-12-01
57.1,15.3,18989350.0,44290232.0,107835152.0,0.2531033158302307,0.24778442084789276,0.23844368755817413,0.2575899362564087,0.2490890473127365,0.23277577757835388,277.27593994140625,277.6502380371094,283.21734619140625,0.013165256939828396,0.011616748757660389,0.021967995911836624,2025-12-01
57.1,15.4,19174874.0,44909036.0,108691152.0,0.2520872950553894,0.2463780790567398,0.23659244179725647,0.2564444839954376,0.24726511538028717,0.2301158308982849,277.32086181640625,277.7060241699219,283.2616882324219,0.012837237678468227,0.01153795886784792,0.02243863418698311,2025-12-01
57.1,15.5,19404650.0,45594160.0,109729616.0,0.25138750672340393,0.24518992006778717,0.23524720966815948,0.25559577345848083,0.24573466181755066,0.2279682755470276,277.42706298828125,277.8226318359375,283.3848571777344,0.012610158883035183,0.011551138944923878,0.022756915539503098,2025-12-01
57.1,15.6,19678688.0,46352756.0,110944784.0,0.25178053975105286,0.24575042724609375,0.23676374554634094,0.2561250925064087,0.24664458632469177,0.22950990498065948,277.5897216796875,277.9906005859375,283.5782775878906,0.012486583553254604,0.011688378639519215,0.022991355508565903,2025-12-01
57.1,15.7,19982620.0,47167016.0,112311880.0,0.25160902738571167,0.24582265317440033,0.23622377216815948,0.25592726469039917,0.2464859038591385,0.22846147418022156,277.7677917480469,278.1620178222656,283.8003845214844,0.012499733828008175,0.012089026160538197,0.02332751825451851,2025-12-01
57.1,15.8,20299248.0,48000544.0,113807312.0,0.2511101961135864,0.2459864318370819,0.23465754091739655,0.2553458511829376,0.2461451143026352,0.2261647880077362,277.93035888671875,278.2994384765625,284.0332946777344,0.012686884962022305,0.012869206257164478,0.023879524320364,2025-12-01
57.1,15.9,20613392.0,48831560.0,115290720.0,0.2515658736228943,0.24752044677734375,0.23551005125045776,0.25600355863571167,0.24782206118106842,0.22719943523406982,278.0736083984375,278.41241455078125,284.22357177734375,0.012873648665845394,0.013615322299301624,0.024394694715738297,2025-12-01
57.1,16.0,20922726.0,49658680.0,116752512.0,0.2516516447067261,0.2483774870634079,0.2354564070701599,0.2561761140823364,0.2486216276884079,0.22698433697223663,278.2091979980469,278.5243225097656,284.40301513671875,0.013064219616353512,0.014290955848991871,0.024834778159856796,2025-12-01
57.1,16.1,21163434.0,50431280.0,117928736.0,0.2487882375717163,0.24454548954963684,0.2293701171875,0.252288818359375,0.2428029328584671,0.21891145408153534,278.31451416015625,278.6578369140625,284.4747009277344,0.013298950158059597,0.013981473632156849,0.024286549538373947,2025-12-01
57.1,16.2,21394510.0,51195048.0,119062376.0,0.24570859968662262,0.2403971403837204,0.2228866070508957,0.2480958104133606,0.23654937744140625,0.21045315265655518,278.4275207519531,278.80914306640625,284.5419921875,0.013551561161875725,0.013536033220589161,0.023606549948453903,2025-12-01
57.1,16.3,21667312.0,51923356.0,120249696.0,0.24371232092380524,0.23959706723690033,0.21899758279323578,0.24538764357566833,0.23431600630283356,0.20600301027297974,278.5569152832031,278.98577880859375,284.6388854980469,0.014425380155444145,0.013784502632915974,0.02371412143111229,2025-12-01
57.1,16.4,21873574.0,52594768.0,121279936.0,0.2425263524055481,0.23884175717830658,0.21680524945259094,0.24374021589756012,0.23265686631202698,0.2036122977733612,278.6728210449219,279.1368713378906,284.735595703125,0.014830207452178001,0.013583634980022907,0.023296084254980087,2025-12-01
57.1,16.5,21806446.0,52597356.0,121265904.0,0.24296043813228607,0.23897095024585724,0.2172846645116806,0.24429269134998322,0.2330067902803421,0.20434127748012543,278.6727600097656,279.1250915527344,284.7547607421875,0.01466948352754116,0.013396923430263996,0.022937368601560593,2025-12-01
57.1,16.9,23257646.0,54915520.0,126188864.0,0.3503701984882355,0.34816333651542664,0.28865888714790344,0.34941890835762024,0.3409230411052704,0.2677637040615082,279.0561828613281,279.9393615722656,284.4281921386719,0.024587683379650116,0.019575808197259903,0.03336058184504509,2025-12-01
57.1,17.0,23138862.0,54747000.0,126108904.0,0.3516629934310913,0.3500218689441681,0.2928889989852905,0.3512594401836395,0.34311115741729736,0.27190178632736206,279.05780029296875,279.9273681640625,284.4279479980469,0.025193341076374054,0.019948836416006088,0.03343402221798897,2025-12-01
57.1,18.3,22692304.0,54296464.0,124442368.0,0.3327310383319855,0.33071595430374146,0.30303069949150085,0.32978346943855286,0.3253987729549408,0.29004743695259094,279.16937255859375,280.5406494140625,284.43267822265625,0.02204991690814495,0.01899266056716442,0.02678379788994789,2025-12-01
57.1,18.4,22590122.0,54203640.0,124322192.0,0.36181744933128357,0.3596048951148987,0.3318136930465698,0.35858994722366333,0.35412901639938354,0.3180246651172638,279.15289306640625,280.52288818359375,284.4335632324219,0.021983502432703972,0.01857123151421547,0.026640135794878006,2025-12-01
57.1,21.5,21554814.0,49024228.0,122479040.0,0.3728232681751251,0.3641103208065033,0.3447388708591461,0.37129685282707214,0.3586324155330658,0.32962676882743835,277.751953125,279.4265441894531,283.9749450683594,0.01600273698568344,0.015125501900911331,0.03274738788604736,2025-12-01
57.1,21.6,21504410.0,48928596.0,122514056.0,0.37247756123542786,0.3633255064487457,0.3441614806652069,0.3708254098892212,0.35782214999198914,0.32911190390586853,277.6664733886719,279.3163757324219,283.91119384765625,0.015786007046699524,0.014532377012073994,0.03263074904680252,2025-12-01
57.1,21.7,21454578.0,48796064.0,122599120.0,0.37354567646980286,0.3640289306640625,0.3465546667575836,0.37243548035621643,0.3593902587890625,0.3328744173049927,277.53125,279.1347351074219,283.82550048828125,0.015407001599669456,0.01379967201501131,0.03227509185671806,2025-12-01
57.1,21.8,21407586.0,48658476.0,122675064.0,0.37472692131996155,0.3650558590888977,0.3482656180858612,0.37414446473121643,0.36124828457832336,0.33597737550735474,277.4086608886719,278.96844482421875,283.782470703125,0.015016360208392143,0.01311147678643465,0.03182459622621536,2025-12-01
57.1,21.9,21365286.0,48513220.0,122736088.0,0.37708359956741333,0.3676351010799408,0.35184258222579956,0.377637654542923,0.365509033203125,0.34240180253982544,277.2847595214844,278.7920227050781,283.74359130859375,0.014609357342123985,0.012495306320488453,0.03122180514037609,2025-12-01
57.1,22.0,21357606.0,48432072.0,122991256.0,0.37824326753616333,0.369546502828598,0.35514190793037415,0.37943556904792786,0.3687032163143158,0.3476990759372711,277.2026672363281,278.67938232421875,283.7364196777344,0.014222761616110802,0.012307253666222095,0.030932804569602013,2025-12-01
57.1,22.1,21368886.0,48385540.0,123350984.0,0.37965866923332214,0.372506707906723,0.3610962927341461,0.3817101716995239,0.3735346496105194,0.3563050329685211,277.1291198730469,278.5857238769531,283.71575927734375,0.013847706839442253,0.012350347824394703,0.03081330470740795,2025-12-01
57.1,22.2,21409144.0,48391432.0,123867848.0,0.3744864761829376,0.36620280146598816,0.3517751395702362,0.37493792176246643,0.3652943968772888,0.3446807861328125,277.0470886230469,278.50543212890625,283.65911865234375,0.013503102585673332,0.012736398726701736,0.030960796400904655,2025-12-01
57.1,22.3,21452486.0,48401872.0,124401304.0,0.367644727230072,0.35745593905448914,0.3379388749599457,0.3657263517379761,0.35334014892578125,0.32670050859451294,276.9631652832031,278.4256896972656,283.6057434082031,0.01315518282353878,0.013163421303033829,0.03112775646150112,2025-12-01
57.1,22.4,21459782.0,48366532.0,124709000.0,0.37137526273727417,0.36176759004592896,0.3438410460948944,0.3708254098892212,0.35953980684280396,0.33454403281211853,276.8349304199219,278.2961120605469,283.4808044433594,0.013032091781497002,0.013066578656435013,0.031334489583969116,2025-12-01
57.1,22.5,21473626.0,48340692.0,125053400.0,0.3740823566913605,0.3650059998035431,0.3486820459365845,0.3747595548629761,0.36445921659469604,0.341305136680603,276.71099853515625,278.1700744628906,283.3471984863281,0.012866301462054253,0.013076495379209518,0.03157208487391472,2025-12-01
57.1,22.6,21488956.0,48323240.0,125409072.0,0.3765595555305481,0.368560791015625,0.35307902097702026,0.3779780864715576,0.36900684237480164,0.34627360105514526,276.6783447265625,278.13836669921875,283.3342590332031,0.012638216838240623,0.013176333159208298,0.03212062641978264,2025-12-01
57.1,22.7,21502122.0,48305768.0,125790000.0,0.3796533942222595,0.3730931580066681,0.35938286781311035,0.3820290267467499,0.37482911348342896,0.3533935546875,276.66009521484375,278.11871337890625,283.32904052734375,0.012392280623316765,0.01327914372086525,0.032655857503414154,2025-12-01
57.1,22.8,21499370.0,48276072.0,126239968.0,0.37881574034690857,0.37181445956230164,0.35697150230407715,0.3809540867805481,0.37272897362709045,0.34938886761665344,276.68609619140625,278.14801025390625,283.3771057128906,0.012149563059210777,0.013260889798402786,0.032984957098960876,2025-12-01
57.1,22.9,21491490.0,48243308.0,126714880.0,0.3781985640525818,0.3707524538040161,0.35494354367256165,0.3801848292350769,0.3709726929664612,0.34601321816444397,276.71490478515625,278.1778869628906,283.4120788574219,0.01202368550002575,0.013333474285900593,0.03336670249700546,2025-12-01
57.1,23.0,21483772.0,48216884.0,127217472.0,0.37544986605644226,0.3666982054710388,0.3473220467567444,0.37604445219039917,0.36479949951171875,0.33561164140701294,276.7587585449219,278.23297119140625,283.4612121582031,0.012818677350878716,0.01441933587193489,0.034672223031520844,2025-12-01
57.1,23.1,21476194.0,48195848.0,127747592.0,0.37516942620277405,0.3662165403366089,0.34535956382751465,0.3750952482223511,0.3635309934616089,0.3332243859767914,276.8094787597656,278.2920227050781,283.4880676269531,0.014532720670104027,0.016515571624040604,0.03689989075064659,2025-12-01
57.1,24.2,20707414.0,47178308.0,127961616.0,0.2603275775909424,0.2530517578125,0.23039884865283966,0.2630152106285095,0.25385284423828125,0.22556132078170776,276.3963623046875,278.0150146484375,283.32330322265625,0.02129265107214451,0.024271367117762566,0.04837546870112419,2025-12-01
