row_id,Lat,Lon
1355,66.6,16.8
1356,66.6,16.9
1357,66.6,17.0
1358,66.6,17.1
1359,66.6,17.2
1360,66.6,17.3
1361,66.6,17.4
1362,66.6,17.5
1363,66.6,17.6
1364,66.6,17.7
1365,66.6,17.8
1366,66.6,17.9
1367,66.6,18.0
1368,66.6,18.1
1369,66.6,18.2
1370,66.6,18.3
1371,66.6,18.4
1372,66.6,18.5
1373,66.6,18.6
1374,66.6,18.7
1375,66.6,18.8
1376,66.6,18.9
1377,66.6,19.0
1378,66.6,19.1
1379,66.6,19.2
1380,66.6,19.3
1381,66.6,19.4
1382,66.6,19.5
1383,66.6,19.6
1384,66.6,19.7
1385,66.6,19.8
1386,66.6,19.9
1387,66.6,20.0
1388,66.6,20.1
1389,66.6,20.2
1390,66.6,20.3
1391,66.6,20.4
1392,66.6,20.5
1393,66.6,20.6
1394,66.6,20.7
1395,66.6,20.8
1396,66.6,20.9
1397,66.6,21.0
1398,66.6,21.1
1399,66.6,21.2
1400,66.6,21.3
1401,66.6,21.4
1402,66.6,21.5
1403,66.6,21.6
1404,66.6,21.7
1405,66.6,21.8
1406,66.6,21.9
1407,66.6,22.0
1408,66.6,22.1
1409,66.6,22.2
1410,66.6,22.3
1411,66.6,22.4
1412,66.6,22.5
1413,66.6,22.6
1414,66.6,22.7
1415,66.6,22.8
1416,66.6,22.9
1417,66.6,23.0
1418,66.6,23.1
1419,66.6,23.2
1420,66.6,23.3
1421,66.6,23.4
1422,66.6,23.5
1423,66.5,15.4
1424,66.5,15.5
1425,66.5,15.6
1426,66.5,15.7
1427,66.5,15.8
1428,66.5,15.9
1429,66.5,16.0
1430,66.5,16.1
1431,66.5,16.2
1432,66.5,16.3
1433,66.5,16.4
1434,66.5,16.5
1435,66.5,16.6
1436,66.5,16.7
1437,66.5,16.8
1438,66.5,16.9
1439,66.5,17.0
1440,66.5,17.1
1441,66.5,17.2
1442,66.5,17.3
1443,66.5,17.4
1444,66.5,17.5
1445,66.5,17.6
1446,66.5,17.7
1447,66.5,17.8
1448,66.5,17.9
1449,66.5,18.0
1450,66.5,18.1
1451,66.5,18.2
1452,66.5,18.3
1453,66.5,18.4
1454,66.5,18.5
1455,66.5,18.6
1456,66.5,18.7
1457,66.5,18.8
1458,66.5,18.9
1459,66.5,19.0
1460,66.5,19.1
1461,66.5,19.2
1462,66.5,19.3
1463,66.5,19.4
1464,66.5,19.5
1465,66.5,19.6
1466,66.5,19.7
1467,66.5,19.8
1468,66.5,19.9
1469,66.5,20.0
1470,66.5,20.1
1471,66.5,20.2
1472,66.5,20.3
1473,66.5,20.4
1474,66.5,20.5
1475,66.5,20.6
1476,66.5,20.7
1477,66.5,20.8
1478,66.5,20.9
1479,66.5,21.0
1480,66.5,21.1
1481,66.5,21.2
1482,66.5,21.3
1483,66.5,21.4
1484,66.5,21.5
1485,66.5,21.6
1486,66.5,21.7
1487,66.5,21.8
1488,66.5,21.9
1489,66.5,22.0
1490,66.5,22.1
1491,66.5,22.2
1492,66.5,22.3
1493,66.5,22.4
1494,66.5,22.5
1495,66.5,22.6
1496,66.5,22.7
1497,66.5,22.8
1498,66.5,22.9
1499,66.5,23.0
1500,66.5,23.1
1501,66.5,23.2
1502,66.5,23.3
1503,66.5,23.4
1504,66.5,23.5
1505,66.4,15.3
1506,66.4,15.4
1507,66.4,15.5
1508,66.4,15.6
1509,66.4,15.7
1510,66.4,15.8
1511,66.4,15.9
1512,66.4,16.0
1513,66.4,16.1
1514,66.4,16.2
1515,66.4,16.3
1516,66.4,16.4
1517,66.4,16.5
1518,66.4,16.6
1519,66.4,16.7
1520,66.4,16.8
1521,66.4,16.9
1522,66.4,17.0
1523,66.4,17.1
1524,66.4,17.2
1525,66.4,17.3
1526,66.4,17.4
1527,66.4,17.5
1528,66.4,17.6
1529,66.4,17.7
1530,66.4,17.8
1531,66.4,17.9
1532,66.4,18.0
1533,66.4,18.1
1534,66.4,18.2
1535,66.4,18.3
1536,66.4,18.4
1537,66.4,18.5
1538,66.4,18.6
1539,66.4,18.7
1540,66.4,18.8
1541,66.4,18.9
1542,66.4,19.0
1543,66.4,19.1
1544,66.4,19.2
1545,66.4,19.3
1546,66.4,19.4
1547,66.4,19.5
1548,66.4,19.6
1549,66.4,19.7
1550,66.4,19.8
1551,66.4,19.9
1552,66.4,20.0
1553,66.4,20.1
1554,66.4,20.2
1555,66.4,20.3
1556,66.4,20.4
1557,66.4,20.5
1558,66.4,20.6
1559,66.4,20.7
1560,66.4,20.8
1561,66.4,20.9
1562,66.4,21.0
1563,66.4,21.1
1564,66.4,21.2
1565,66.4,21.3
1566,66.4,21.4
1567,66.4,21.5
1568,66.4,21.6
1569,66.4,21.7
1570,66.4,21.8
1571,66.4,21.9
1572,66.4,22.0
1573,66.4,22.1
1574,66.4,22.2
1575,66.4,22.3
1576,66.4,22.4
1577,66.4,22.5
1578,66.4,22.6
1579,66.4,22.7
1580,66.4,22.8
1581,66.4,22.9
1582,66.4,23.0
1583,66.4,23.1
1584,66.4,23.2
1585,66.4,23.3
1586,66.4,23.4
1587,66.4,23.5
1588,66.3,15.3
1589,66.3,15.4
1590,66.3,15.5
1591,66.3,15.6
1592,66.3,15.7
1593,66.3,15.8
1594,66.3,15.9
1595,66.3,16.0
1596,66.3,16.1
1597,66.3,16.2
1598,66.3,16.3
1599,66.3,16.4
1600,66.3,16.5
1601,66.3,16.6
1602,66.3,16.7
1603,66.3,16.8
1604,66.3,16.9
1605,66.3,17.0
1606,66.3,17.1
1607,66.3,17.2
1608,66.3,17.3
1609,66.3,17.4
1610,66.3,17.5
1611,66.3,17.6
1612,66.3,17.7
1613,66.3,17.8
1614,66.3,17.9
1615,66.3,18.0
1616,66.3,18.1
1617,66.3,18.2
1618,66.3,18.3
1619,66.3,18.4
1620,66.3,18.5
1621,66.3,18.6
1622,66.3,18.7
1623,66.3,18.8
1624,66.3,18.9
1625,66.3,19.0
1626,66.3,19.1
1627,66.3,19.2
1628,66.3,19.3
1629,66.3,19.4
1630,66.3,19.5
1631,66.3,19.6
1632,66.3,19.7
1633,66.3,19.8
1634,66.3,19.9
1635,66.3,20.0
1636,66.3,20.1
1637,66.3,20.2
1638,66.3,20.3
1639,66.3,20.4
1640,66.3,20.5
1641,66.3,20.6
1642,66.3,20.7
1643,66.3,20.8
1644,66.3,20.9
1645,66.3,21.0
1646,66.3,21.1
1647,66.3,21.2
1648,66.3,21.3
1649,66.3,21.4
1650,66.3,21.5
1651,66.3,21.6
1652,66.3,21.7
1653,66.3,21.8
1654,66.3,21.9
1655,66.3,22.0
1656,66.3,22.1
1657,66.3,22.2
1658,66.3,22.3
1659,66.3,22.4
1660,66.3,22.5
1661,66.3,22.6
1662,66.3,22.7
1663,66.3,22.8
1664,66.3,22.9
1665,66.3,23.0
1666,66.3,23.1
1667,66.3,23.2
1668,66.3,23.3
1669,66.3,23.4
1670,66.3,23.5
1671,66.3,23.6
1672,66.2,15.2
1673,66.2,15.3
1674,66.2,15.4
1675,66.2,15.5
1676,66.2,15.6
1677,66.2,15.7
1678,66.2,15.8
1679,66.2,15.9
1680,66.2,16.0
1681,66.2,16.1
1682,66.2,16.2
1683,66.2,16.3
1684,66.2,16.4
1685,66.2,16.5
1686,66.2,16.6
1687,66.2,16.7
1688,66.2,16.8
1689,66.2,16.9
1690,66.2,17.0
1691,66.2,17.1
1692,66.2,17.2
1693,66.2,17.3
1694,66.2,17.4
1695,66.2,17.5
1696,66.2,17.6
1697,66.2,17.7
1698,66.2,17.8
1699,66.2,17.9
1700,66.2,18.0
1701,66.2,18.1
1702,66.2,18.2
1703,66.2,18.3
1704,66.2,18.4
1705,66.2,18.5
1706,66.2,18.6
1707,66.2,18.7
1708,66.2,18.8
1709,66.2,18.9
1710,66.2,19.0
1711,66.2,19.1
1712,66.2,19.2
1713,66.2,19.3
1714,66.2,19.4
1715,66.2,19.5
1716,66.2,19.6
1717,66.2,19.7
1718,66.2,19.8
1719,66.2,19.9
1720,66.2,20.0
1721,66.2,20.1
1722,66.2,20.2
1723,66.2,20.3
1724,66.2,20.4
1725,66.2,20.5
1726,66.2,20.6
1727,66.2,20.7
1728,66.2,20.8
1729,66.2,20.9
1730,66.2,21.0
1731,66.2,21.1
1732,66.2,21.2
1733,66.2,21.3
1734,66.2,21.4
1735,66.2,21.5
1736,66.2,21.6
1737,66.2,21.7
1738,66.2,21.8
1739,66.2,21.9
1740,66.2,22.0
1741,66.2,22.1
1742,66.2,22.2
1743,66.2,22.3
1744,66.2,22.4
1745,66.2,22.5
1746,66.2,22.6
1747,66.2,22.7
1748,66.2,22.8
1749,66.2,22.9
1750,66.2,23.0
1751,66.2,23.1
1752,66.2,23.2
1753,66.2,23.3
1754,66.2,23.4
1755,66.2,23.5
1756,66.2,23.6
1757,66.2,23.7
1758,66.1,15.1
1759,66.1,15.2
1760,66.1,15.3
1761,66.1,15.4
1762,66.1,15.5
1763,66.1,15.6
1764,66.1,15.7
1765,66.1,15.8
1766,66.1,15.9
1767,66.1,16.0
1768,66.1,16.1
1769,66.1,16.2
1770,66.1,16.3
1771,66.1,16.4
1772,66.1,16.5
1773,66.1,16.6
1774,66.1,16.7
1775,66.1,16.8
1776,66.1,16.9
1777,66.1,17.0
1778,66.1,17.1
1779,66.1,17.2
1780,66.1,17.3
1781,66.1,17.4
1782,66.1,17.5
1783,66.1,17.6
1784,66.1,17.7
1785,66.1,17.8
1786,66.1,17.9
1787,66.1,18.0
1788,66.1,18.1
1789,66.1,18.2
1790,66.1,18.3
1791,66.1,18.4
1792,66.1,18.5
1793,66.1,18.6
1794,66.1,18.7
1795,66.1,18.8
1796,66.1,18.9
1797,66.1,19.0
1798,66.1,19.1
1799,66.1,19.2
1800,66.1,19.3
1801,66.1,19.4
1802,66.1,19.5
1803,66.1,19.6
1804,66.1,19.7
1805,66.1,19.8
1806,66.1,19.9
1807,66.1,20.0
1808,66.1,20.1
1809,66.1,20.2
1810,66.1,20.3
1811,66.1,20.4
1812,66.1,20.5
1813,66.1,20.6
1814,66.1,20.7
1815,66.1,20.8
1816,66.1,20.9
1817,66.1,21.0
1818,66.1,21.1
1819,66.1,21.2
1820,66.1,21.3
1821,66.1,21.4
1822,66.1,21.5
1823,66.1,21.6
1824,66.1,21.7
1825,66.1,21.8
1826,66.1,21.9
1827,66.1,22.0
1828,66.1,22.1
1829,66.1,22.2
1830,66.1,22.3
1831,66.1,22.4
1832,66.1,22.5
1833,66.1,22.6
1834,66.1,22.7
1835,66.1,22.8
1836,66.1,22.9
1837,66.1,23.0
1838,66.1,23.1
1839,66.1,23.2
1840,66.1,23.3
1841,66.1,23.4
1842,66.1,23.5
1843,66.1,23.6
1844,66.1,23.7
1845,66.1,23.8
1846,66.0,14.9
1847,66.0,15.0
1848,66.0,15.1
1849,66.0,15.2
1850,66.0,15.3
1851,66.0,15.4
1852,66.0,15.5
1853,66.0,15.6
1854,66.0,15.7
1855,66.0,15.8
1856,66.0,15.9
1857,66.0,16.0
1858,66.0,16.1
1859,66.0,16.2
1860,66.0,16.3
1861,66.0,16.4
1862,66.0,16.5
1863,66.0,16.6
1864,66.0,16.7
1865,66.0,16.8
1866,66.0,16.9
1867,66.0,17.0
1868,66.0,17.1
1869,66.0,17.2
1870,66.0,17.3
1871,66.0,17.4
1872,66.0,17.5
1873,66.0,17.6
1874,66.0,17.7
1875,66.0,17.8
1876,66.0,17.9
1877,66.0,18.0
1878,66.0,18.1
1879,66.0,18.2
1880,66.0,18.3
1881,66.0,18.4
1882,66.0,18.5
1883,66.0,18.6
1884,66.0,18.7
1885,66.0,18.8
1886,66.0,18.9
1887,66.0,19.0
1888,66.0,19.1
1889,66.0,19.2
1890,66.0,19.3
1891,66.0,19.4
1892,66.0,19.5
1893,66.0,19.6
1894,66.0,19.7
1895,66.0,19.8
1896,66.0,19.9
1897,66.0,20.0
1898,66.0,20.1
1899,66.0,20.2
1900,66.0,20.3
1901,66.0,20.4
1902,66.0,20.5
1903,66.0,20.6
1904,66.0,20.7
1905,66.0,20.8
1906,66.0,20.9
1907,66.0,21.0
1908,66.0,21.1
1909,66.0,21.2
1910,66.0,21.3
1911,66.0,21.4
1912,66.0,21.5
1913,66.0,21.6
1914,66.0,21.7
1915,66.0,21.8
1916,66.0,21.9
1917,66.0,22.0
1918,66.0,22.1
1919,66.0,22.2
1920,66.0,22.3
1921,66.0,22.4
1922,66.0,22.5
1923,66.0,22.6
1924,66.0,22.7
1925,66.0,22.8
1926,66.0,22.9
1927,66.0,23.0
1928,66.0,23.1
1929,66.0,23.2
1930,66.0,23.3
1931,66.0,23.4
1932,66.0,23.5
1933,66.0,23.6
1934,66.0,23.7
1935,66.0,23.8
1936,65.9,14.8
1937,65.9,14.9
1938,65.9,15.0
1939,65.9,15.1
1940,65.9,15.2
1941,65.9,15.3
1942,65.9,15.4
1943,65.9,15.5
1944,65.9,15.6
1945,65.9,15.7
1946,65.9,15.8
1947,65.9,15.9
1948,65.9,16.0
1949,65.9,16.1
1950,65.9,16.2
1951,65.9,16.3
1952,65.9,16.4
1953,65.9,16.5
1954,65.9,16.6
1955,65.9,16.7
1956,65.9,16.8
1957,65.9,16.9
1958,65.9,17.0
1959,65.9,17.1
1960,65.9,17.2
1961,65.9,17.3
1962,65.9,17.4
1963,65.9,17.5
1964,65.9,17.6
1965,65.9,17.7
1966,65.9,17.8
1967,65.9,17.9
1968,65.9,18.0
1969,65.9,18.1
1970,65.9,18.2
1971,65.9,18.3
1972,65.9,18.4
1973,65.9,18.5
1974,65.9,18.6
1975,65.9,18.7
1976,65.9,18.8
1977,65.9,18.9
1978,65.9,19.0
1979,65.9,19.1
1980,65.9,19.2
1981,65.9,19.3
1982,65.9,19.4
1983,65.9,19.5
1984,65.9,19.6
1985,65.9,19.7
1986,65.9,19.8
1987,65.9,19.9
1988,65.9,20.0
1989,65.9,20.1
1990,65.9,20.2
1991,65.9,20.3
1992,65.9,20.4
1993,65.9,20.5
1994,65.9,20.6
1995,65.9,20.7
1996,65.9,20.8
1997,65.9,20.9
1998,65.9,21.0
1999,65.9,21.1
2000,65.9,21.2
2001,65.9,21.3
2002,65.9,21.4
2003,65.9,21.5
2004,65.9,21.6
2005,65.9,21.7
2006,65.9,21.8
2007,65.9,21.9
2008,65.9,22.0
2009,65.9,22.1
2010,65.9,22.2
2011,65.9,22.3
2012,65.9,22.4
2013,65.9,22.5
2014,65.9,22.6
2015,65.9,22.7
2016,65.9,22.8
2017,65.9,22.9
2018,65.9,23.0
2019,65.9,23.1
2020,65.9,23.2
2021,65.8,14.7
2022,65.8,14.8
2023,65.8,14.9
2024,65.8,15.0
2025,65.8,15.1
2026,65.8,15.2
2027,65.8,15.3
2028,65.8,15.4
2029,65.8,15.5
2030,65.8,15.6
2031,65.8,15.7
2032,65.8,15.8
2033,65.8,15.9
2034,65.8,16.0
2035,65.8,16.1
2036,65.8,16.2
2037,65.8,16.3
2038,65.8,16.4
2039,65.8,16.5
2040,65.8,16.6
2041,65.8,16.7
2042,65.8,16.8
2043,65.8,16.9
2044,65.8,17.0
2045,65.8,17.1
2046,65.8,17.2
2047,65.8,17.3
2048,65.8,17.4
2049,65.8,17.5
2050,65.8,17.6
2051,65.8,17.7
2052,65.8,17.8
2053,65.8,17.9
2054,65.8,18.0
2055,65.8,18.1
2056,65.8,18.2
2057,65.8,18.3
2058,65.8,18.4
2059,65.8,18.5
2060,65.8,18.6
2061,65.8,18.7
2062,65.8,18.8
2063,65.8,18.9
2064,65.8,19.0
2065,65.8,19.1
2066,65.8,19.2
2067,65.8,19.3
2068,65.8,19.4
2069,65.8,19.5
2070,65.8,19.6
2071,65.8,19.7
2072,65.8,19.8
2073,65.8,19.9
2074,65.8,20.0
2075,65.8,20.1
2076,65.8,20.2
2077,65.8,20.3
2078,65.8,20.4
2079,65.8,20.5
2080,65.8,20.6
2081,65.8,20.7
2082,65.8,20.8
2083,65.8,20.9
2084,65.8,21.0
2085,65.8,21.1
2086,65.8,21.2
2087,65.8,21.3
2088,65.8,21.4
2089,65.8,21.5
2090,65.8,21.6
2091,65.8,21.7
2092,65.8,21.8
2093,65.8,21.9
2094,65.8,22.0
2095,65.8,22.1
2096,65.8,22.2
2097,65.8,22.3
2098,65.8,22.4
2099,65.8,22.5
2100,65.8,22.6
2101,65.7,14.6
2102,65.7,14.7
2103,65.7,14.8
2104,65.7,14.9
2105,65.7,15.0
2106,65.7,15.1
2107,65.7,15.2
2108,65.7,15.3
2109,65.7,15.4
2110,65.7,15.5
2111,65.7,15.6
2112,65.7,15.7
2113,65.7,15.8
2114,65.7,15.9
2115,65.7,16.0
2116,65.7,16.1
2117,65.7,16.2
2118,65.7,16.3
2119,65.7,16.4
2120,65.7,16.5
2121,65.7,16.6
2122,65.7,16.7
2123,65.7,16.8
2124,65.7,16.9
2125,65.7,17.0
2126,65.7,17.1
2127,65.7,17.2
2128,65.7,17.3
2129,65.7,17.4
2130,65.7,17.5
2131,65.7,17.6
2132,65.7,17.7
2133,65.7,17.8
2134,65.7,17.9
2135,65.7,18.0
2136,65.7,18.1
2137,65.7,18.2
2138,65.7,18.3
2139,65.7,18.4
2140,65.7,18.5
2141,65.7,18.6
2142,65.7,18.7
2143,65.7,18.8
2144,65.7,18.9
2145,65.7,19.0
2146,65.7,19.1
2147,65.7,19.2
2148,65.7,19.3
2149,65.7,19.4
2150,65.7,19.5
2151,65.7,19.6
2152,65.7,19.7
2153,65.7,19.8
2154,65.7,19.9
2155,65.7,20.0
2156,65.7,20.1
2157,65.7,20.2
2158,65.7,20.3
2159,65.7,20.4
2160,65.7,20.5
2161,65.7,20.6
2162,65.7,20.7
2163,65.7,20.8
2164,65.7,20.9
2165,65.7,21.0
2166,65.7,21.1
2167,65.7,21.2
2168,65.7,21.3
2169,65.7,21.4
2170,65.7,21.5
2171,65.7,21.6
2172,65.7,21.7
2173,65.7,21.8
2174,65.7,21.9
2175,65.7,22.0
2176,65.7,22.1
2177,65.6,14.5
2178,65.6,14.6
2179,65.6,14.7
2180,65.6,14.8
2181,65.6,14.9
2182,65.6,15.0
2183,65.6,15.1
2184,65.6,15.2
2185,65.6,15.3
2186,65.6,15.4
2187,65.6,15.5
2188,65.6,15.6
2189,65.6,15.7
2190,65.6,15.8
2191,65.6,15.9
2192,65.6,16.0
2193,65.6,16.1
2194,65.6,16.2
2195,65.6,16.3
2196,65.6,16.4
2197,65.6,16.5
2198,65.6,16.6
2199,65.6,16.7
2200,65.6,16.8
2201,65.6,16.9
2202,65.6,17.0
2203,65.6,17.1
2204,65.6,17.2
2205,65.6,17.3
2206,65.6,17.4
2207,65.6,17.5
2208,65.6,17.6
2209,65.6,17.7
2210,65.6,17.8
2211,65.6,17.9
2212,65.6,18.0
2213,65.6,18.1
2214,65.6,18.2
2215,65.6,18.3
2216,65.6,18.4
2217,65.6,18.5
2218,65.6,18.6
2219,65.6,18.7
2220,65.6,18.8
2221,65.6,18.9
2222,65.6,19.0
2223,65.6,19.1
2224,65.6,19.2
2225,65.6,19.3
2226,65.6,19.4
2227,65.6,19.5
2228,65.6,19.6
2229,65.6,19.7
2230,65.6,19.8
2231,65.6,19.9
2232,65.6,20.0
2233,65.6,20.1
2234,65.6,20.2
2235,65.6,20.3
2236,65.6,20.4
2237,65.6,20.5
2238,65.6,20.6
2239,65.6,20.7
2240,65.6,20.8
2241,65.6,20.9
2242,65.6,21.0
2243,65.6,21.1
2244,65.6,21.2
2245,65.6,21.3
2246,65.6,21.4
2247,65.6,21.5
2248,65.6,21.6
2249,65.6,21.7
2250,65.6,21.8
2251,65.6,21.9
2252,65.6,22.0
2253,65.5,14.4
2254,65.5,14.5
2255,65.5,14.6
2256,65.5,14.7
2257,65.5,14.8
2258,65.5,14.9
2259,65.5,15.0
2260,65.5,15.1
2261,65.5,15.2
2262,65.5,15.3
2263,65.5,15.4
2264,65.5,15.5
2265,65.5,15.6
2266,65.5,15.7
2267,65.5,15.8
2268,65.5,15.9
2269,65.5,16.0
2270,65.5,16.1
2271,65.5,16.2
2272,65.5,16.3
2273,65.5,16.4
2274,65.5,16.5
2275,65.5,16.6
2276,65.5,16.7
2277,65.5,16.8
2278,65.5,16.9
2279,65.5,17.0
2280,65.5,17.1
2281,65.5,17.2
2282,65.5,17.3
2283,65.5,17.4
2284,65.5,17.5
2285,65.5,17.6
2286,65.5,17.7
2287,65.5,17.8
2288,65.5,17.9
2289,65.5,18.0
2290,65.5,18.1
2291,65.5,18.2
2292,65.5,18.3
2293,65.5,18.4
2294,65.5,18.5
2295,65.5,18.6
2296,65.5,18.7
2297,65.5,18.8
2298,65.5,18.9
2299,65.5,19.0
2300,65.5,19.1
2301,65.5,19.2
2302,65.5,19.3
2303,65.5,19.4
2304,65.5,19.5
2305,65.5,19.6
2306,65.5,19.7
2307,65.5,19.8
2308,65.5,19.9
2309,65.5,20.0
2310,65.5,20.1
2311,65.5,20.2
2312,65.5,20.3
2313,65.5,20.4
2314,65.5,20.5
2315,65.5,20.6
2316,65.5,20.7
2317,65.5,20.8
2318,65.5,20.9
2319,65.5,21.0
2320,65.5,21.1
2321,65.5,21.2
2322,65.5,21.3
2323,65.5,21.4
2324,65.5,21.5
2325,65.5,21.6
2326,65.5,21.7
2327,65.5,21.8
2328,65.4,14.3
2329,65.4,14.4
2330,65.4,14.5
2331,65.4,14.6
2332,65.4,14.7
2333,65.4,14.8
2334,65.4,14.9
2335,65.4,15.0
2336,65.4,15.1
2337,65.4,15.2
2338,65.4,15.3
2339,65.4,15.4
2340,65.4,15.5
2341,65.4,15.6
2342,65.4,15.7
2343,65.4,15.8
2344,65.4,15.9
2345,65.4,16.0
2346,65.4,16.1
2347,65.4,16.2
2348,65.4,16.3
2349,65.4,16.4
2350,65.4,16.5
2351,65.4,16.6
2352,65.4,16.7
2353,65.4,16.8
2354,65.4,16.9
2355,65.4,17.0
2356,65.4,17.1
2357,65.4,17.2
2358,65.4,17.3
2359,65.4,17.4
2360,65.4,17.5
2361,65.4,17.6
2362,65.4,17.7
2363,65.4,17.8
2364,65.4,17.9
2365,65.4,18.0
2366,65.4,18.1
2367,65.4,18.2
2368,65.4,18.3
2369,65.4,18.4
2370,65.4,18.5
2371,65.4,18.6
2372,65.4,18.7
2373,65.4,18.8
2374,65.4,18.9
2375,65.4,19.0
2376,65.4,19.1
2377,65.4,19.2
2378,65.4,19.3
2379,65.4,19.4
2380,65.4,19.5
2381,65.4,19.6
2382,65.4,19.7
2383,65.4,19.8
2384,65.4,19.9
2385,65.4,20.0
2386,65.4,20.1
2387,65.4,20.2
2388,65.4,20.3
2389,65.4,20.4
2390,65.4,20.5
2391,65.4,20.6
2392,65.4,20.7
2393,65.4,20.8
2394,65.4,20.9
2395,65.4,21.0
2396,65.4,21.1
2397,65.4,21.2
2398,65.4,21.3
2399,65.4,21.4
2400,65.4,21.5
2401,65.4,21.6
2402,65.4,21.7
2403,65.3,14.2
2404,65.3,14.3
2405,65.3,14.4
2406,65.3,14.5
2407,65.3,14.6
2408,65.3,14.7
2409,65.3,14.8
2410,65.3,14.9
2411,65.3,15.0
2412,65.3,15.1
2413,65.3,15.2
2414,65.3,15.3
2415,65.3,15.4
2416,65.3,15.5
2417,65.3,15.6
2418,65.3,15.7
2419,65.3,15.8
2420,65.3,15.9
2421,65.3,16.0
2422,65.3,16.1
2423,65.3,16.2
2424,65.3,16.3
2425,65.3,16.4
2426,65.3,16.5
2427,65.3,16.6
2428,65.3,16.7
2429,65.3,16.8
2430,65.3,16.9
2431,65.3,17.0
2432,65.3,17.1
2433,65.3,17.2
2434,65.3,17.3
2435,65.3,17.4
2436,65.3,17.5
2437,65.3,17.6
2438,65.3,17.7
2439,65.3,17.8
2440,65.3,17.9
2441,65.3,18.0
2442,65.3,18.1
2443,65.3,18.2
2444,65.3,18.3
2445,65.3,18.4
2446,65.3,18.5
2447,65.3,18.6
2448,65.3,18.7
2449,65.3,18.8
2450,65.3,18.9
2451,65.3,19.0
2452,65.3,19.1
2453,65.3,19.2
2454,65.3,19.3
2455,65.3,19.4
2456,65.3,19.5
2457,65.3,19.6
2458,65.3,19.7
2459,65.3,19.8
2460,65.3,19.9
2461,65.3,20.0
2462,65.3,20.1
2463,65.3,20.2
2464,65.3,20.3
2465,65.3,20.4
2466,65.3,20.5
2467,65.3,20.6
2468,65.3,20.7
2469,65.3,20.8
2470,65.3,20.9
2471,65.3,21.0
2472,65.3,21.1
2473,65.3,21.2
2474,65.3,21.3
2475,65.3,21.4
2476,65.3,21.5
2477,65.2,14.1
2478,65.2,14.2
2479,65.2,14.3
2480,65.2,14.4
2481,65.2,14.5
2482,65.2,14.6
2483,65.2,14.7
2484,65.2,14.8
2485,65.2,14.9
2486,65.2,15.0
2487,65.2,15.1
2488,65.2,15.2
2489,65.2,15.3
2490,65.2,15.4
2491,65.2,15.5
2492,65.2,15.6
2493,65.2,15.7
2494,65.2,15.8
2495,65.2,15.9
2496,65.2,16.0
2497,65.2,16.1
2498,65.2,16.2
2499,65.2,16.3
2500,65.2,16.4
2501,65.2,16.5
2502,65.2,16.6
2503,65.2,16.7
2504,65.2,16.8
2505,65.2,16.9
2506,65.2,17.0
2507,65.2,17.1
2508,65.2,17.2
2509,65.2,17.3
2510,65.2,17.4
2511,65.2,17.5
2512,65.2,17.6
2513,65.2,17.7
2514,65.2,17.8
2515,65.2,17.9
2516,65.2,18.0
2517,65.2,18.1
2518,65.2,18.2
2519,65.2,18.3
2520,65.2,18.4
2521,65.2,18.5
2522,65.2,18.6
2523,65.2,18.7
2524,65.2,18.8
2525,65.2,18.9
2526,65.2,19.0
2527,65.2,19.1
2528,65.2,19.2
2529,65.2,19.3
2530,65.2,19.4
2531,65.2,19.5
2532,65.2,19.6
2533,65.2,19.7
2534,65.2,19.8
2535,65.2,19.9
2536,65.2,20.0
2537,65.2,20.1
2538,65.2,20.2
2539,65.2,20.3
2540,65.2,20.4
2541,65.2,20.5
2542,65.2,20.6
2543,65.2,20.7
2544,65.2,20.8
2545,65.2,20.9
2546,65.2,21.0
2547,65.2,21.1
2548,65.2,21.2
2549,65.2,21.3
2550,65.2,21.4
2551,65.1,14.0
2552,65.1,14.1
2553,65.1,14.2
2554,65.1,14.3
2555,65.1,14.4
2556,65.1,14.5
2557,65.1,14.6
2558,65.1,14.7
2559,65.1,14.8
2560,65.1,14.9
2561,65.1,15.0
2562,65.1,15.1
2563,65.1,15.2
2564,65.1,15.3
2565,65.1,15.4
2566,65.1,15.5
2567,65.1,15.6
2568,65.1,15.7
2569,65.1,15.8
2570,65.1,15.9
2571,65.1,16.0
2572,65.1,16.1
2573,65.1,16.2
2574,65.1,16.3
2575,65.1,16.4
2576,65.1,16.5
2577,65.1,16.6
2578,65.1,16.7
2579,65.1,16.8
2580,65.1,16.9
2581,65.1,17.0
2582,65.1,17.1
2583,65.1,17.2
2584,65.1,17.3
2585,65.1,17.4
2586,65.1,17.5
2587,65.1,17.6
2588,65.1,17.7
2589,65.1,17.8
2590,65.1,17.9
2591,65.1,18.0
2592,65.1,18.1
2593,65.1,18.2
2594,65.1,18.3
2595,65.1,18.4
2596,65.1,18.5
2597,65.1,18.6
2598,65.1,18.7
2599,65.1,18.8
2600,65.1,18.9
2601,65.1,19.0
2602,65.1,19.1
2603,65.1,19.2
2604,65.1,19.3
2605,65.1,19.4
2606,65.1,19.5
2607,65.1,19.6
2608,65.1,19.7
2609,65.1,19.8
2610,65.1,19.9
2611,65.1,20.0
2612,65.1,20.1
2613,65.1,20.2
2614,65.1,20.3
2615,65.1,20.4
2616,65.1,20.5
2617,65.1,20.6
2618,65.1,20.7
2619,65.1,20.8
2620,65.1,20.9
2621,65.1,21.0
2622,65.1,21.1
2623,65.1,21.2
2624,65.1,21.3
2625,65.0,13.8
