row_id,Lat,Lon,Month,NDVI,NDVI_clim,NDVI_anom,NDVI_lag1,NDVI_anom_lag1,NDVI_lag2,NDVI_anom_lag2
751,58.932865793323174,15.342999128653489,2025-07-01,0.7749,0.77223125,0.0026687499999999,0.7879,0.0076,0.6978500000000001,-0.0325375
752,59.32487782548481,17.8166017194908,2025-05-01,0.7533000000000001,0.7591437500000001,-0.00584375,0.7129000000000001,0.0357874999999999,0.7129000000000001,0.0357874999999999
753,59.324465356406336,17.81540020572682,2025-04-01,0.6331,0.6048687500000001,0.0282312499999999,0.58285,0.0352624999999999,0.6257,0.1299875
754,59.32526439191684,17.816571845522695,2025-04-01,0.7129000000000001,0.6771125000000001,0.0357874999999999,0.7129000000000001,0.0357874999999999,0.70745,0.0650062499999999
755,59.32524533183673,17.816061195686025,2025-04-01,0.7129000000000001,0.6771125000000001,0.0357874999999999,0.7129000000000001,0.0357874999999999,0.7129000000000001,0.0357874999999999
756,59.324899172602706,17.814635184384674,2025-04-01,0.7129000000000001,0.6771125,0.0357875,0.70745,0.0650062499999999,0.6775,0.1091687499999999
757,59.326747558087376,17.812389817826833,2025-04-01,0.6595000000000001,0.61531875,0.04418125,0.5947,0.0756749999999999,0.6062000000000001,0.12846875
758,66.92054900517215,23.37740856114945,2025-07-01,0.81545,0.7359375,0.0795124999999999,0.73545,-0.0202249999999999,0.4793,-0.03745
759,66.92547529589457,23.375517743585142,2025-07-01,0.8221,0.81568125,0.00641875,0.77905,-0.03689375,0.61205,0.0454312499999999
760,66.8621013766036,23.50406794172014,2025-07-01,0.81455,0.7819625,0.0325874999999999,0.7748,-0.03481875,0.627,0.0230249999999999
761,60.01341135629339,18.433576233459338,2025-07-01,0.71255,0.7865,-0.0739499999999999,0.7764000000000001,-0.0216062499999999,0.7764000000000001,-0.0216062499999999
762,60.013604634487486,18.43334044775156,2025-07-01,0.71255,0.7865,-0.0739499999999999,0.7764000000000001,-0.0216062499999999,0.7764000000000001,-0.0216062499999999
763,60.01372202039765,18.434210785587805,2025-07-01,0.71255,0.7865,-0.0739499999999999,0.71255,-0.0739499999999999,0.7764000000000001,-0.0216062499999999
764,60.01500697642358,18.433720852237578,2025-07-01,0.73485,0.78570625,-0.05085625,0.77875,-0.017325,0.7269,-0.0010375
765,60.014179479134526,18.432883812469075,2025-07-01,0.71255,0.7865,-0.0739499999999999,0.71255,-0.0739499999999999,0.7764000000000001,-0.0216062499999999
766,60.01411131233855,18.43269902101018,2025-07-01,0.71255,0.7865,-0.0739499999999999,0.71255,-0.0739499999999999,0.71255,-0.0739499999999999
767,60.01371074462169,18.432972175135173,2025-07-01,0.71255,0.7865,-0.0739499999999999,0.71255,-0.0739499999999999,0.71255,-0.0739499999999999
768,63.900108667484055,18.520117930153425,2025-07-01,0.8470500000000001,0.7945875,0.0524625,0.6124,-0.1362687499999999,0.7124,0.0256999999999999
769,64.19597284933698,18.22257670674627,2025-07-01,0.7538,0.7169875,0.0368125,0.5891500000000001,-0.0693874999999999,0.5513,-0.0146
770,59.38913472788446,15.396428441451064,2025-07-01,0.8246,0.8062312500000001,0.0183687499999999,0.81355,0.0087062499999999,0.7561,0.0193749999999999
771,66.633828837535,23.80375858842322,2025-07-01,0.84385,0.8088000000000001,0.0350499999999999,0.79745,0.0028249999999999,0.79745,0.0028249999999999
772,66.63410927889255,23.804099815870803,2025-07-01,0.84385,0.8088000000000001,0.0350499999999999,0.84385,0.0350499999999999,0.79745,0.0028249999999999
773,56.67618227694677,13.441927878358005,2025-04-01,0.6556000000000001,0.62319375,0.03240625,0.6248,0.0156874999999999,0.7321000000000001,0.2072312500000001
774,63.91122158556233,20.430827659433493,2025-07-01,0.78405,0.78228125,0.0017687499999999,0.7049000000000001,-0.0404187499999999,0.7049000000000001,-0.0404187499999999
775,63.911279627490835,20.430980124838413,2025-07-01,0.78405,0.78228125,0.0017687499999999,0.78405,0.0017687499999999,0.7049000000000001,-0.0404187499999999
776,57.289272557060976,15.857125216441128,2025-05-01,0.7347,0.74790625,-0.0132062499999999,0.51715,-0.09521875,0.6261,0.0696187499999999
777,59.84358735601322,19.04933457631499,2025-08-01,0.8219000000000001,0.7825625,0.0393375,0.85055,0.0535624999999999,0.7775500000000001,0.004875
778,58.8463378631394,15.433015715801307,2025-08-01,0.7442000000000001,0.7796000000000001,-0.0353999999999999,0.7003,-0.0728875,0.71755,-0.03499375
779,58.84855533218182,15.436161939419764,2025-08-01,0.787,0.78448125,0.00251875,0.7866000000000001,0.0121062499999999,0.74275,-0.025575
780,58.84707167441036,15.43221100479857,2025-08-01,0.7423500000000001,0.75833125,-0.0159812499999999,0.74585,-0.0055312499999999,0.6884,-0.0304625
781,63.785529995100546,20.41472625615801,2025-06-01,0.8677,0.8500125000000001,0.0176874999999999,0.65175,-0.0278874999999999,0.52275,0.10840625
782,63.81287547508787,20.37396410701223,2025-05-01,0.6928500000000001,0.7060625,-0.0132124999999999,0.6317,0.18674375,0.37585,0.0724187499999999
783,56.956841223950704,12.73372017830144,2024-09-01,0.87395,0.8260000000000001,0.0479499999999999,0.8348500000000001,0.0207250000000001,0.7656000000000001,-0.01976875
784,56.954522849252726,12.732250214647786,2024-09-01,0.8240000000000001,0.78609375,0.03790625,0.8264,0.01424375,0.8488,0.0709062499999999
785,64.0262127234723,20.652089888570227,2025-06-01,0.5961000000000001,0.65556875,-0.0594687499999999,0.62315,0.0313812499999999,0.5483,0.3434312499999999
786,64.0251795086249,20.65986442541741,2025-06-01,0.6806,0.689025,-0.008425,0.6203500000000001,0.00788125,0.5206000000000001,0.306975
787,64.04320479086734,20.645608916520494,2025-06-01,0.6475500000000001,0.7125125000000001,-0.0649625,0.59295,-0.04648125,0.5509000000000001,0.2841375
788,58.43733304884309,13.923365693090538,2025-06-01,0.7646000000000001,0.77570625,-0.0111062499999999,0.8082,0.02643125,0.66095,0.0433562499999999
789,57.6473101290821,18.59090972315077,2025-06-01,0.8862500000000001,0.84149375,0.04475625,0.8058500000000001,0.01893125,0.6516500000000001,0.0570812499999999
790,59.29301666114219,18.219101802960974,2025-04-01,0.4503,0.43288125,0.01741875,0.4555,0.0723437499999999,0.46465,0.11883125
791,59.29306050436327,18.22689954712789,2025-04-01,0.44475,0.43196875,0.01278125,0.4732,0.0992874999999999,0.4437,0.11605
792,59.247098659825376,17.929153829441745,2025-04-01,0.6521,0.60084375,0.05125625,0.6415000000000001,0.054,0.64725,0.0999375
793,59.295855298359285,18.215176988656832,2025-04-01,0.33225,0.45173125,-0.11948125,0.46355,0.077075,0.472,0.12194375
794,59.29510101192714,18.21759911827583,2025-04-01,0.56725,0.56064375,0.00660625,0.56725,0.00660625,0.45665,0.0036625
795,59.29359157359463,18.22490080971423,2025-04-01,0.5545,0.48891875,0.0655812499999999,0.4883,0.06919375,0.4883,0.06919375
796,59.29359157359463,18.22490080971423,2025-04-01,0.5545,0.48891875,0.0655812499999999,0.5545,0.0655812499999999,0.4883,0.06919375
797,59.29272984881869,18.240779923058053,2025-04-01,0.43925,0.38789375,0.05135625,0.37625,0.035425,0.37625,0.035425
798,59.29216353741123,18.24224919895877,2025-04-01,0.43925,0.38789375,0.05135625,0.43925,0.05135625,0.37625,0.035425
799,56.87616466882921,15.252517732167131,2025-06-01,0.7333500000000001,0.7364437500000001,-0.00309375,0.68005,0.0036,0.63775,-0.0192562499999999
800,58.97181054266076,16.58095981182482,2025-03-01,0.5532,0.4778375,0.0753625,0.57415,0.10478125,0.34585,0.011492857142857
801,59.666611176382176,15.098828217218488,2025-06-01,0.7273000000000001,0.73175625,-0.0044562499999999,0.7553500000000001,0.065925,0.57665,0.0914312499999999
802,59.63145119611255,17.194386895491572,2025-05-01,0.61,0.65995,-0.04995,0.534,-0.01159375,0.4633,-0.0784624999999999
803,59.629867234558546,17.186256192862547,2025-04-01,0.70365,0.6037250000000001,0.0999249999999999,0.64635,0.0497937499999999,0.7564000000000001,0.18125
804,59.63242230684279,17.179748778477542,2025-05-01,0.6791,0.652575,0.026525,0.48895,-0.00471875,0.52695,0.0487125
805,59.633636214644255,17.18384033429089,2025-05-01,0.6906,0.6299625000000001,0.0606374999999999,0.45425,-0.0020499999999999,0.45425,-0.0020499999999999
806,59.63357582016771,17.183607397072752,2025-05-01,0.6906,0.6299625000000001,0.0606374999999999,0.6906,0.0606374999999999,0.45425,-0.0020499999999999
807,59.63269250226396,17.180522094878732,2025-05-01,0.6906,0.6299625,0.0606375,0.45425,-0.0020499999999999,0.45425,-0.0020499999999999
808,59.632475465574856,17.18067276995963,2025-05-01,0.6906,0.6299625,0.0606375,0.6906,0.0606375,0.45425,-0.0020499999999999
809,59.63369080053314,17.183771658967874,2025-05-01,0.6906,0.6299625000000001,0.0606374999999999,0.6906,0.0606374999999999,0.6906,0.0606374999999999
810,59.63214505508633,17.179648817537554,2025-05-01,0.7715500000000001,0.7351625,0.0363875,0.6171,0.0077749999999999,0.60705,-0.0021937500000001
811,59.63256594398658,17.180605558969052,2025-05-01,0.6906,0.6299625,0.0606375,0.6906,0.0606375,0.6906,0.0606375
812,59.63263154471462,17.18034232950439,2025-05-01,0.6906,0.6299625,0.0606375,0.6906,0.0606375,0.6906,0.0606375
813,59.632610176792106,17.19005606984337,2025-04-01,0.49555,0.47279375,0.02275625,0.5236000000000001,0.0625875,0.6072500000000001,0.1603375
814,59.29054799971323,17.975092071433902,2025-04-01,0.3763,0.35805,0.0182499999999999,0.3525,0.05478125,0.3525,0.05478125
815,59.29079202903999,17.97445814695284,2025-02-01,0.37885,0.2845,0.0943499999999999,0.37885,0.0943499999999999,0.20715,0.0188142857142857
816,59.29080675739244,17.97465216569769,2025-02-01,0.37885,0.2845,0.0943499999999999,0.37885,0.0943499999999999,0.37885,0.0943499999999999
817,59.02811104122621,18.37496082904119,2025-06-01,0.6895,0.7781687500000001,-0.08866875,0.7071000000000001,-0.03210625,0.6031500000000001,0.0127625
818,59.028619454695914,18.374685179162896,2025-06-01,0.68665,0.80629375,-0.11964375,0.6746500000000001,-0.0839562499999999,0.6126,0.0046374999999999
819,59.02842695633878,18.37759759188312,2025-06-01,0.6665,0.7803875,-0.1138875,0.6478,-0.0946312499999999,0.7109000000000001,0.0398875
820,59.028139268768946,18.378516846304304,2025-06-01,0.65595,0.7724062500000001,-0.11645625,0.6978500000000001,-0.054675,0.6861,0.00354375
821,59.214157498584015,17.962677144141654,2025-06-01,0.7713,0.7848375000000001,-0.0135375,0.66545,-0.02228125,0.6495500000000001,0.0403999999999999
822,59.02769377626664,18.38285621550205,2025-06-01,0.70775,0.765375,-0.057625,0.69015,-0.0466937499999999,0.69845,0.0473187499999999
823,59.21117356469329,17.96229627924303,2025-06-01,0.8244,0.8309000000000001,-0.0065,0.65135,-0.08504375,0.6557000000000001,0.02636875
824,59.026970372429055,18.37269815891518,2025-06-01,0.6895,0.7781687500000001,-0.08866875,0.7071000000000001,-0.03210625,0.6031500000000001,0.0127625
825,59.162576534281854,18.268317394088356,2025-06-01,0.7048500000000001,0.724875,-0.0200249999999999,0.65895,-0.0149624999999999,0.65895,-0.0149624999999999
826,58.83372923624734,12.387076912277529,2025-06-01,0.7854500000000001,0.76809375,0.01735625,0.7663500000000001,0.054375,0.6301,-0.00708125
827,57.82618275051687,12.272460774071137,2023-11-01,0.2903,0.558775,-0.268475,0.7462000000000001,0.1596142857142857,0.7825000000000001,0.0279875
828,57.82267444738014,12.242169129419436,2023-11-01,0.37605,0.487875,-0.111825,0.7378,0.1668357142857143,0.6929000000000001,-0.0329062499999999
829,59.24981155335153,18.078992795128077,2025-06-01,0.5915,0.6288,-0.0373,0.5881500000000001,-0.0028374999999999,0.49345,0.0193937499999999
830,59.249155907480485,18.069727300377917,2025-06-01,0.77305,0.7459125,0.0271375,0.72745,-0.00095,0.72745,-0.00095
831,59.248733115299856,18.069769389744383,2025-06-01,0.77305,0.7459125,0.0271375,0.77305,0.0271375,0.72745,-0.00095
832,59.487192375244064,14.93586781756835,2025-06-01,0.6641,0.7498625000000001,-0.0857625,0.6992,0.0274437499999999,0.32445,-0.0496125
833,59.16553090717397,18.27022637887703,2025-06-01,0.63005,0.71474375,-0.08469375,0.6767500000000001,-0.0189624999999999,0.7093,0.0491687499999999
834,59.16265893431183,18.26870807303566,2025-06-01,0.7048500000000001,0.724875,-0.0200249999999999,0.7048500000000001,-0.0200249999999999,0.65895,-0.0149624999999999
835,58.915125946913925,15.352904086772709,2025-05-01,0.7343000000000001,0.7536437500000001,-0.0193437499999999,0.7055,-0.0092562499999999,0.76025,0.1442999999999999
836,58.24763343392692,13.372944640550084,2025-06-01,0.7705500000000001,0.7859625,-0.0154124999999999,0.71675,0.02028125,0.62075,0.0058312499999999
837,59.85299051180976,19.07590980409398,2025-06-01,0.8601500000000001,0.7937437500000001,0.06640625,0.07075,-0.6375250000000001,0.6927500000000001,-0.0360187499999999
838,59.93966561982123,18.4145283784226,2025-05-01,0.6455000000000001,0.70055625,-0.0550562499999999,0.48755,-0.0564124999999999,0.48755,-0.0564124999999999
839,59.93582683992899,18.41156032865105,2025-05-01,0.6159,0.69179375,-0.0758937499999999,0.50095,-0.0271,0.50095,-0.0271
840,59.85553218142249,19.07412363227233,2025-06-01,0.8086,0.8064250000000001,0.0021749999999999,0.78505,0.0132875,0.7523500000000001,-0.0122124999999999
841,58.97589139948681,17.10774801821791,2025-07-01,0.8031,0.7446875000000001,0.0584124999999999,0.7589,0.00631875,0.6778000000000001,-0.0399999999999999
842,59.84496623916715,19.07383671603901,2025-07-01,0.8349500000000001,0.7473812500000001,0.0875687499999999,0.89925,0.0606437499999999,0.89925,0.0606437499999999
843,56.622700656290235,15.554349781195546,2025-05-01,0.6979500000000001,0.73905,-0.0410999999999999,0.4742,-0.00081875,0.44055,0.0012562499999999
844,59.37475056825747,15.29380327084573,2025-06-01,0.8136,0.7833687500000001,0.0302312499999999,0.68925,-0.0005,0.4707,0.0463124999999999
845,59.83921333226248,19.07254064396016,2025-07-01,0.8758,0.8767375000000001,-0.0009375,0.8811,0.0187562499999999,0.803,-0.0011687499999999
846,59.81972517894071,16.34594515079585,2025-06-01,0.8499500000000001,0.8017875000000001,0.0481625,0.8117500000000001,0.13259375,0.50165,0.10555
847,59.28828688727452,18.152118893698663,2025-07-01,0.67335,0.75436875,-0.08101875,0.7381000000000001,-0.0305749999999999,0.68925,0.0147625
848,59.17952255510097,14.140089014191313,2024-05-01,0.7827000000000001,0.7575312500000001,0.0251687499999999,0.7028,6.87499999999508e-05,0.7250500000000001,0.0330125
849,59.17236526402011,14.160410423070378,2024-05-01,0.81025,0.7811187500000001,0.0291312499999999,0.7041000000000001,0.02096875,0.60155,-0.0571312499999999
850,59.30814109066011,18.11751811573085,2025-05-01,0.3754,0.29493125,0.0804687499999999,0.2012,0.0035749999999999,0.18235,0.0178312499999999
851,59.30900188978804,18.119613863958353,2025-05-01,0.3816,0.31319375,0.06840625,0.22655,-0.0073499999999999,0.2321,0.0483375
852,58.925485635013935,17.115105295438255,2025-07-01,0.7849,0.7109875,0.0739125,0.76,-0.00894375,0.80645,0.0981874999999999
853,59.71897088385059,18.258448953239107,2025-07-01,0.5272,0.746275,-0.219075,0.76305,-0.045025,0.7089000000000001,-0.0520437499999999
854,60.136558997042826,15.370161856585703,2025-05-01,0.7699,0.7218625000000001,0.0480374999999999,0.4901,0.0671875,0.38625,0.1111125
855,59.78755819237345,18.04094552465139,2025-07-01,0.8054,0.8059625,-0.0005625,0.7988000000000001,0.005925,0.70925,-0.0120249999999999
856,59.38518898012014,16.08121098443784,2025-06-01,0.78825,0.8026625000000001,-0.0144125,0.7387,0.01814375,0.5884,-0.0473187499999999
857,56.89274785336608,16.282365775221322,2025-06-01,0.8052,0.822625,-0.017425,0.77985,0.0273375,0.73865,0.04910625
858,56.851846125013466,16.19024305576259,2025-06-01,0.78495,0.8018875000000001,-0.0169375,0.7328,0.0027187499999999,0.6413,-0.0153437500000001
859,59.10613129853923,18.47632723226748,2025-06-01,0.66535,0.7875062500000001,-0.12215625,0.6935,-0.03228125,0.6935,-0.03228125
860,59.105306314430734,18.477136097016324,2025-06-01,0.66535,0.7875062500000001,-0.12215625,0.66535,-0.12215625,0.6935,-0.03228125
861,59.94782260517746,18.68625857657896,2025-04-01,0.6534500000000001,0.6368625,0.0165875,0.6323000000000001,0.1150875,0.62085,0.1007562499999999
862,59.12625017624372,12.461947390217576,2025-06-01,0.8637,0.8654375000000001,-0.0017375,0.8358500000000001,0.0851312499999999,0.58075,0.03700625
863,59.73734290093017,17.785917270785415,2025-06-01,0.79495,0.78096875,0.01398125,0.74065,-0.0168749999999999,0.57915,0.0578374999999999
864,58.891444710483015,12.449332178885934,2025-07-01,0.8051,0.72526875,0.07983125,0.80155,0.0411812499999999,0.7314,0.06639375
865,58.135031681545,13.032267393928144,2025-07-01,0.772,0.78558125,-0.0135812499999999,0.82135,-0.0025937499999999,0.7494000000000001,0.00614375
866,58.12351404410929,13.00632043278181,2024-10-01,0.67625,0.76175,-0.0855,0.809,0.01885,0.81615,0.00869375
867,63.22157386982257,18.82162121082138,2025-08-01,0.8138000000000001,0.7479375,0.0658625,0.8272,0.088125,0.5189,-0.2044125
868,58.58474347918454,12.157893529553991,2025-08-01,0.7521,0.7628187500000001,-0.0107187500000001,0.73485,-0.0333875,0.7784500000000001,-0.0036562499999999
869,59.14435613040131,17.582044696257356,2025-05-01,0.629,0.71374375,-0.08474375,0.5959,0.0180187499999999,0.61095,0.0706562499999999
870,59.1464765952082,17.570078011452985,2025-05-01,0.763,0.7302437500000001,0.0327562499999999,0.6667500000000001,0.05051875,0.6797500000000001,0.041475
871,59.88647527219881,17.8776608242795,2025-08-01,0.7136,0.76660625,-0.05300625,0.7884,-0.00463125,0.8088500000000001,0.00016875
872,59.88596735488327,17.877414820236464,2025-08-01,0.7905000000000001,0.8106062500000001,-0.0201062499999999,0.79245,-0.01295,0.8192,0.00583125
873,59.2431781517442,15.231417676475418,2025-08-01,0.78945,0.7554062500000001,0.0340437499999999,0.7711,0.0168187499999999,0.78795,0.0243437499999999
874,56.30129811995087,14.714436274520336,2025-04-01,0.62015,0.58798125,0.0321687499999999,0.61085,0.062975,0.61085,0.062975
875,56.30133460634995,14.714499851739896,2025-04-01,0.62015,0.58798125,0.0321687499999999,0.62015,0.0321687499999999,0.61085,0.062975
876,61.81259037793341,14.562828231299338,2025-08-01,0.5996,0.751325,-0.151725,0.76795,0.0300124999999999,0.7503500000000001,0.0181562499999999
877,61.8067474128113,14.56374729156681,2025-08-01,0.443,0.7536437500000001,-0.31064375,0.84455,0.0324937499999999,0.7735000000000001,0.0084374999999999
878,58.37786325522457,13.466226359018886,2025-05-01,0.7833,0.80169375,-0.0183937499999999,0.5850000000000001,-0.0124437499999999,0.56755,0.09755625
879,58.378302013927865,13.46910395597632,2025-05-01,0.7833,0.80169375,-0.0183937499999999,0.5850000000000001,-0.0124437499999999,0.56755,0.09755625
880,61.51986829575129,14.831172671870512,2025-08-01,0.7647,0.74560625,0.01909375,0.8107000000000001,0.0261562499999999,0.7494500000000001,-0.0068749999999999
881,58.288136115299864,15.986734120284392,2025-08-01,0.81365,0.8041750000000001,0.0094749999999999,0.8198000000000001,0.0159375,0.78135,-0.0271625
882,59.887524641349295,17.881156475307257,2025-08-01,0.8140000000000001,0.82220625,-0.0082062499999999,0.8017500000000001,-0.0209,0.83945,0.0
883,57.722874829837174,15.794347902297204,2025-06-01,0.59955,0.63681875,-0.0372687499999999,0.5637,-0.016325,0.4231,-0.0882937499999999
884,57.29603222253168,17.03494758431182,2025-08-01,0.84735,0.86160625,-0.0142562499999999,0.8462000000000001,0.0238687499999999,0.8047000000000001,-0.0044624999999999
885,59.55512046592789,18.581628088700352,2025-06-01,0.84765,0.8307928571428571,0.0168571428571429,0.78995,0.0222642857142857,0.57655,0.0714071428571427
886,59.55766836904177,18.58472227554863,2025-06-01,0.84855,0.8314357142857143,0.0171142857142857,0.7618,-0.0031857142857143,0.6213000000000001,0.0730928571428571
887,56.69917887444878,16.324956192988648,2025-06-01,0.5770000000000001,0.49999375,0.07700625,0.5669500000000001,0.04010625,0.4519,0.0530062499999999
888,56.703574880481035,16.31732735423979,2025-06-01,0.6014,0.56855,0.03285,0.5494,-0.018175,0.40295,-0.00651875
889,60.053443086310416,17.410629679231125,2025-08-01,0.7915500000000001,0.83435,-0.0427999999999999,0.80945,-0.0091624999999999,0.7835000000000001,-0.0474062499999999
890,59.68539061443031,15.365902099270372,2025-07-01,0.8551500000000001,0.78506875,0.0700812500000001,0.79845,0.0272812499999999,0.79845,0.0272812499999999
891,59.685283619516454,15.366116538907043,2025-07-01,0.8551500000000001,0.78506875,0.0700812500000001,0.8551500000000001,0.0700812500000001,0.79845,0.0272812499999999
892,59.6772385638772,15.387325230129882,2025-06-01,0.79045,0.7507625,0.0396874999999999,0.7403500000000001,0.06415,0.6244000000000001,0.02515
893,59.659490106489216,15.409614284285826,2025-04-01,0.6705,0.6844125000000001,-0.0139125000000001,0.7008,0.1286625,0.8182,0.26224375
894,59.66993491393578,15.393928709848463,2025-04-01,0.6481,0.61540625,0.0326937499999999,0.71645,0.2125125,0.6661,0.1873125
895,59.6676506454246,15.40410609849591,2025-04-01,0.6796500000000001,0.6789000000000001,0.00075,0.74995,0.16338125,0.74995,0.16338125
896,59.66712254133259,15.370825930053984,2025-04-01,0.63925,0.6308,0.0084499999999999,0.71445,0.16868125,0.74995,0.2221437499999999
897,59.661414381295046,15.407764309766716,2025-04-01,0.6495000000000001,0.655825,-0.0063249999999999,0.6949000000000001,0.1623062500000001,0.79245,0.2834875
898,59.682738233814774,15.418570348738008,2025-04-01,0.6686500000000001,0.6937562500000001,-0.0251062499999999,0.72575,0.1807875,0.76505,0.2249687499999999
899,59.67448219090654,15.357260309899248,2025-04-01,0.6315500000000001,0.63746875,-0.0059187499999999,0.7062,0.1763,0.81145,0.282525
900,59.668950545925966,15.42769040703841,2025-04-01,0.6634,0.6555500000000001,0.0078499999999999,0.7038,0.1554249999999999,0.8159500000000001,0.2897437500000001
901,59.68540991217324,15.393951602013209,2025-04-01,0.6994,0.67535,0.02405,0.70445,0.1429374999999999,0.70445,0.1429374999999999
902,59.67484187092018,15.360077342992245,2025-04-01,0.6315500000000001,0.63746875,-0.0059187499999999,0.7062,0.1763,0.81145,0.282525
903,59.67298647559533,15.393820245413057,2025-04-01,0.64895,0.62885,0.0201,0.6756,0.1811062499999999,0.70515,0.26813125
904,59.67385150203476,15.386373672653916,2025-04-01,0.6363,0.59189375,0.0444062499999999,0.6686500000000001,0.220475,0.71125,0.31286875
905,59.66907220611106,15.396476746754008,2025-04-01,0.6481,0.61540625,0.0326937499999999,0.71645,0.2125125,0.71645,0.2125125
906,59.67015545376529,15.395558534836212,2025-04-01,0.6481,0.61540625,0.0326937499999999,0.6481,0.0326937499999999,0.71645,0.2125125
907,59.66793096167219,15.404777003497378,2025-04-01,0.6796500000000001,0.6789000000000001,0.00075,0.6796500000000001,0.00075,0.74995,0.16338125
908,59.645766009794514,15.383905209253784,2025-04-01,0.51285,0.55169375,-0.0388437499999999,0.52845,0.0549749999999999,0.5039,0.0702375
909,59.67395363813884,15.390258975543537,2025-04-01,0.6363,0.59189375,0.0444062499999999,0.6686500000000001,0.220475,0.71125,0.31286875
910,59.68553490428153,15.393737029442276,2025-05-01,0.7873,0.7411875,0.0461125,0.7873,0.0461125,0.6994,0.02405
911,59.66772011163996,15.403342290405645,2025-05-01,0.76505,0.6986687500000001,0.0663812499999999,0.6444500000000001,0.0079375,0.73155,0.2000125
912,59.66985979215153,15.398614251610931,2025-04-01,0.7219,0.6768125,0.0450874999999999,0.74005,0.2189124999999999,0.8232,0.29948125
913,59.67171207188189,15.38540666697133,2025-04-01,0.60495,0.56383125,0.0411187499999999,0.62,0.1550437499999999,0.7295,0.28590625
914,59.681569169131784,15.41783831452942,2025-04-01,0.62415,0.6343937500000001,-0.0102437500000001,0.67195,0.184275,0.7717,0.3165625000000001
915,59.682925727122814,15.394656687529352,2025-04-01,0.71365,0.6752312500000001,0.0384187499999999,0.69815,0.1468312499999999,0.79405,0.259175
916,59.685213001685305,15.394131550428606,2025-04-01,0.6994,0.67535,0.02405,0.6994,0.02405,0.6994,0.02405
917,59.68518601848803,15.39411412896018,2025-04-01,0.6994,0.67535,0.02405,0.6994,0.02405,0.6994,0.02405
918,59.651258387666374,15.418437044023133,2025-04-01,0.57975,0.5776375,0.0021124999999999,0.60955,0.16478125,0.7392500000000001,0.3611375
919,59.645069109393,15.416859420729526,2025-04-01,0.59175,0.5655125,0.0262375,0.6059,0.112925,0.69365,0.26310625
920,59.68511253809797,15.423194153018278,2025-04-01,0.6844,0.691775,-0.007375,0.73755,0.14731875,0.65015,0.0960624999999999
921,59.646254770006145,15.41712939961803,2025-04-01,0.6047,0.5683312500000001,0.0363687499999999,0.6382,0.1597999999999999,0.7518,0.3081875
922,59.66503448879132,15.38843556259506,2025-04-01,0.6551,0.6437437500000001,0.0113562499999999,0.7211000000000001,0.17951875,0.7301500000000001,0.22206875
923,64.8764194230484,17.495436869885992,2025-08-01,0.7464000000000001,0.683525,0.062875,0.7827000000000001,0.053925,0.6047,-0.0553875
924,64.87573399951216,17.494169717436787,2025-08-01,0.7230500000000001,0.6710750000000001,0.0519749999999999,0.7525000000000001,0.0233875,0.5807,-0.0830125
925,66.95231179055237,17.709732648632407,2025-08-01,0.7808,0.7229562500000001,0.0578437499999999,0.7936000000000001,0.0014812500000001,0.7433000000000001,0.00298125
926,58.862642772917006,15.36268872041038,2025-08-01,0.7664000000000001,0.74680625,0.01959375,0.8001,0.02986875,0.7139500000000001,-0.0379562499999999
927,58.86286406619004,15.35145600547268,2025-08-01,0.7774000000000001,0.76961875,0.00778125,0.805,0.02705,0.735,-0.0267875
928,58.86293384141256,15.348335670319322,2025-08-01,0.7876000000000001,0.7723125000000001,0.0152875,0.7792,0.0049249999999999,0.7686000000000001,-0.0006874999999999
929,58.86339442569541,15.346579222655478,2025-08-01,0.7876000000000001,0.7723125000000001,0.0152875,0.7792,0.0049249999999999,0.7792,0.0049249999999999
930,58.86235273486196,15.346489053682284,2025-08-01,0.7876000000000001,0.7723125000000001,0.0152875,0.7876000000000001,0.0152875,0.7792,0.0049249999999999
931,58.862894312412166,15.342287988838,2025-08-01,0.77595,0.7684562500000001,0.0074937499999999,0.80405,0.04701875,0.7744000000000001,0.03759375
932,58.86276568531317,15.338979672931316,2025-08-01,0.77595,0.7684562500000001,0.0074937499999999,0.80405,0.04701875,0.7744000000000001,0.03759375
933,58.86594223041542,15.351155651329654,2025-08-01,0.77375,0.7797000000000001,-0.00595,0.80635,0.0035437499999999,0.7901,-0.0001999999999999
934,58.866560743473826,15.35601780126674,2025-08-01,0.76805,0.77,-0.00195,0.7953,0.0129749999999999,0.76815,0.0009749999999999
935,58.95835085510608,17.916728559617166,2025-06-01,0.7122,0.728875,-0.0166749999999999,0.6103500000000001,-0.0345874999999999,0.40035,-0.07500625
936,58.66993374055509,13.078382729972333,2025-08-01,0.7116,0.6832875,0.0283124999999999,0.7941,0.0247312499999999,0.7386,0.0294062499999999
937,59.05762475394583,12.426452628933644,2025-08-01,0.62585,0.72760625,-0.1017562499999999,0.8028500000000001,0.039075,0.7835500000000001,0.02281875
938,58.408492133370274,11.810635543949,2025-08-01,0.81825,0.7962187500000001,0.0220312499999999,0.7956500000000001,0.0268249999999999,0.80355,0.0093999999999999
939,59.594321401245914,17.891785051145874,2025-08-01,0.7288,0.6505625,0.0782374999999999,0.60905,-0.03265625,0.60905,-0.03265625
940,59.594391472684855,17.891895654795345,2025-08-01,0.7288,0.6505625,0.0782374999999999,0.7288,0.0782374999999999,0.60905,-0.03265625
