row_id,Month,NDVI,Lat,Lon,NDVI_lag1,NDVI_lag2
7697,2025-12-01,0.2485,56.5,12.6,0.6046,0.7674000000000001
7698,2025-12-01,0.2485,56.5,12.7,0.6046,0.7674000000000001
7699,2025-12-01,0.12360000000000002,56.5,12.8,0.353425,0.68435
7700,2025-12-01,0.08028,56.5,12.9,0.41642,0.62268
7701,2025-12-01,-0.031200000000000002,56.5,13.0,0.35115,0.4061
7702,2025-12-01,0.0217,56.5,13.1,0.5182,0.6653
7703,2025-12-01,-0.0066,56.5,13.2,0.42550000000000004,0.5803
7704,2025-12-01,0.010700000000000001,56.5,13.3,0.48245000000000005,0.6845
7705,2025-12-01,0.0216,56.5,13.4,0.63915,0.7544000000000001
7706,2025-12-01,-0.055600000000000004,56.5,13.5,0.40740000000000004,0.8133
7707,2025-12-01,-0.013900000000000001,56.5,13.6,0.3376,0.6960000000000001
7708,2025-12-01,0.0517,56.5,13.7,0.7100000000000001,0.7916000000000001
7709,2025-12-01,0.0329,56.5,13.8,0.44880000000000003,0.744
7710,2025-12-01,0.0424,56.5,13.9,0.3734,0.65
7711,2025-12-01,0.057800000000000004,56.5,14.0,0.3504,0.7087
7712,2025-12-01,0.0247,56.5,14.1,0.6122500000000001,0.7434000000000001
7713,2025-12-01,0.0212,56.5,14.2,0.64205,0.7742
7714,2025-12-01,0.012700000000000001,56.5,14.3,0.57475,0.7541
7715,2025-12-01,0.043500000000000004,56.5,14.4,0.6284000000000001,0.7607
7716,2025-12-01,-0.093,56.5,14.5,0.42005000000000003,0.7588
7717,2025-12-01,0.013600000000000001,56.5,14.6,0.37695,0.7768
7718,2025-12-01,0.0009000000000000001,56.5,14.7,0.4927,0.682
7719,2025-12-01,0.011300000000000001,56.5,14.8,0.60295,0.7363000000000001
7720,2025-12-01,-0.0335,56.5,14.9,0.35145000000000004,0.7619
7721,2025-12-01,-0.0412,56.5,15.0,0.6037,0.7622
7722,2025-12-01,0.09970000000000001,56.5,15.1,0.48965000000000003,0.7933
7723,2025-12-01,0.1047,56.5,15.2,0.5114000000000001,0.6534
7724,2025-12-01,0.0707,56.5,15.3,0.6464500000000001,0.7733
7725,2025-12-01,0.0414,56.5,15.4,0.63215,0.7177
7726,2025-12-01,0.058600000000000006,56.5,15.5,0.5989,0.7682
7727,2025-12-01,0.0645,56.5,15.6,0.5551,0.7371000000000001
7728,2025-12-01,-0.0018000000000000002,56.5,15.7,0.5196500000000001,0.7196
7729,2025-12-01,0.1291,56.5,15.8,0.51195,0.7618
7730,2025-12-01,0.32120000000000004,56.5,15.9,0.5051,0.7036
7731,2025-12-01,0.1708,56.5,16.0,0.5541,0.7167
7732,2025-12-01,0.3008,56.5,16.1,0.5326500000000001,0.599
7660,2025-12-01,0.1148,56.6,12.6,0.24105000000000001,0.777
7661,2025-12-01,0.1148,56.6,12.7,0.24105000000000001,0.777
7662,2025-12-01,0.10555,56.6,12.8,0.5601499999999999,0.7009000000000001
7663,2025-12-01,0.03822,56.6,12.9,0.51873,0.617
7664,2025-12-01,0.0053,56.6,13.0,0.50455,0.5678000000000001
7665,2025-12-01,0.0079,56.6,13.1,0.7341000000000001,0.7608
